7763.6,-696.33,-382.65,-1850.8,320.13,141.38,541.24,433.67,106.43,-649.02,-66.052,434.67,126.65,89.847,-441.44,-46.247,104.54,118.24,30.762,-8.1444,-428.54,-19.937,-117.27,61.303,30.314,34
11336,276.68,-72.351,-844.67,-639.6,-127.08,-445.54,-854.36,-185.95,316.19,-51.799,464.39,191.06,211.27,-238.05,-542.84,29.48,-41.026,13.065,-11.207,-151.47,20.777,79.235,-4.5406,24.997,3
10390,458.19,-184.57,-1403.5,-923.25,2.4857,-336.85,-909.45,-129.85,559.05,3.3566,-315.56,-90.732,452.85,-331.44,146.95,-86.348,-121.58,-0.17108,15.588,124.16,96.01,128.54,-4.3336,8.4507,11
4617.3,-886.94,-284.51,-3125,898.15,-293.53,36.172,824.15,198.01,-260.49,33.219,317.02,550.14,-31.839,387.52,60.648,-14.102,-103.57,-46.276,-43.207,29.75,-116.09,98.777,-31.862,-88.957,25
8329.9,-568.48,-292.92,-1670,244.62,40.242,300.58,248.86,69.778,-449.58,-48.365,235.04,-572.54,-211.46,46.793,-346.18,49.194,62.429,17.195,-2.6914,-47.777,-2.2016,12.301,10.602,-24.24,1
21394,26051,30273,32955,-35577,-22088,25489,4145.8,-7061,650.76,608.87,-428.66,-13.651,326.51,158.69,198,481.46,589.96,-91.249,114.04,139.99,128.96,-99.243,510.46,4.9485,32
1944.6,-1517.3,-311.46,-3916.3,1682.9,-437.88,152.03,1574.9,430.09,-564.11,44.583,321.65,616.61,-221.7,396.03,213.55,41.173,-9.2206,-39.329,-45.562,-52.388,-84.019,146.31,-32.812,-99.477,24
10667,625.8,-253.15,-1394.2,-1152.1,71.725,-256.44,-1097.4,-412.06,476.53,15.154,249.97,117.88,583.54,-43.73,80.704,-77.208,-281.91,-47.255,-50.981,-366.01,-181.39,-76.792,2.2766,-77.114,25
7817.9,-107.38,-270.58,-2198.9,-175.11,-91.609,-99.055,-175.18,-114.4,110.39,24.735,299.73,470.18,161.8,416.74,-205.81,-72.043,-212.58,-56.383,-37.561,184.84,-182.08,-168.32,-28.648,-84.132,24
4053.9,-1112,-238.15,-3230.5,1119.3,-349.03,-9.704,1026.7,462.48,-223.52,16.499,-290.53,71.414,-44.472,-234.52,537.87,24.074,81.531,8.0233,18.138,160.71,64.878,63.586,-26.268,2.114,14
7597.5,-239.62,-200.79,-2208.3,-33.705,-160.13,-213.4,-68.073,144.6,228.52,14.464,-210.63,587.67,-11.457,220.19,-232.3,-90.839,-57.064,-0.23903,13.488,186.84,19.647,-156.43,-23.503,45.143,32
-72933,5934.7,37367,4850.6,236.07,-40521,7668.9,27405,2905.8,4322.1,1467,-575.76,-145.02,-1061.7,-301.47,-3.1137,545.62,-1220.6,55.929,-96.819,-51.782,368.65,-156.08,138.45,-71.278,18
3355.4,-1755,-409.5,-3140.3,1717.7,-120.61,723.74,1752.3,521.41,-1144.5,-53.896,262.19,-433.83,-577.8,95.697,-37.494,126.27,229.27,28.472,1.7558,-52.178,-15.173,5.0759,28.421,-34.833,37
10872,94.941,-364.27,-970.26,-727.5,323.05,382.07,-548.09,-206.62,-264.13,-63.866,234.89,-669.49,-15.913,-34.028,-499.48,12.762,8.4426,21.409,-1.6243,-133.57,71.221,163.6,47.548,-45.214,19
8713.9,157.03,-300.69,-1973.9,-557.71,12.452,-77.971,-481.98,-215.03,193.59,13.976,103.93,-482.91,89.403,422.35,-48.252,-77.691,-203.77,-45.896,-44.058,-78.902,-157.53,97.2,6.4751,-137.71,28
2046.5,-2116.5,-289.14,-3475.5,2328,-402.14,470.42,2142.4,671.48,-1122.6,-48.743,395.37,-61.729,-306.22,-425.23,403.74,201.28,251,18.911,8.2418,192.21,-3.3531,-7.0584,-18.495,-6.1709,34
8939.3,80.973,-191.02,-1814.9,-470.58,-79.569,-274.79,-482.61,12.036,394.48,8.1081,-294.89,28.932,323.2,-295.93,254.59,-55.668,-69.323,-5.7679,16.356,199.25,38.034,-50.973,-20.683,26.281,31
8186.6,-102.43,-195.76,-2033.8,-224.13,-125.91,-241.41,-253.96,72.779,302.51,1.8536,-297.65,20.131,242.65,-297.57,302.16,-42.613,-44.879,1.9379,15.661,178.53,45.083,13.726,-13.021,24.465,5
8061.5,-121.98,-204.19,-2076.7,-190.36,-125.3,-220.68,-213.5,71.155,268.71,22.642,-449.31,-359.16,-108.38,227.16,-85.446,-91.035,-54.366,12.959,7.1038,-93.057,62.399,85.636,-8.4101,-4.4908,36
4418,-1641.2,-160.82,-2707.2,1809.1,-420.92,148.06,1509.7,529.27,-727.86,-41.175,358.69,-147.15,-110.88,-496.07,250.31,163.95,176.49,19.491,7.2129,144.97,48.697,94.691,-34.491,-0.66291,13
5024.6,-738.63,-292.94,-3043.7,663.2,-258.77,0.4223,618.37,129.49,-184.62,28.239,335.69,547.97,-55.686,382.16,64.913,-2.2541,-88.075,-45.873,-45.658,26.72,-119.74,103.67,-30.742,-93.607,25
