-1.6813,1.6092,-1.4796,0.73379,-0.84236,1.1592,0.20535,-0.82695,1.2604,-0.65932,-1.2916,1.7253,10
0.69519,1.2097,-0.57226,-0.62195,0.29035,-0.30358,-0.25801,1.3829,0.94915,0.85924,1.4987,0.20365,34
0.41323,-2.8374,-0.35899,1.5948,1.15,0.12175,1.2441,1.7185,-1.085,-0.049984,1.1845,-1.3103,15
1.1986,-1.2204,-0.87781,1.6338,1.214,-1.5183,-0.3635,1.078,0.4606,0.84253,0.43521,-1.8773,14
1.1367,-0.10705,-0.59332,1.5862,0.15818,0.71592,-1.8097,-0.70657,0.81509,-1.5347,1.76,-0.1991,6
1.1739,-0.40474,0.66883,2.3953,-0.46666,-1.6116,-1.521,2.0557,-0.84579,-1.0472,-0.56594,-0.49585,18
0.45666,-0.64859,-0.58247,1.8041,-0.49058,1.6179,-1.1882,-0.96531,-0.23047,-1.3235,1.5797,-1.3678,4
-0.16954,2.1052,0.36916,0.45415,0.39421,1.9539,1.8405,-0.71221,-1.9696,0.87978,-1.1602,0.47132,20
0.71366,1.0242,0.74754,0.25506,2.5738,0.53773,0.87722,-1.0532,-0.088991,-0.46089,-1.7015,-0.17881,11
-2.0355,0.26138,-0.19861,-0.85925,0.94718,-0.85882,-0.8755,-0.45145,-0.6616,2.354,1.091,1.3761,13
1.3356,-0.52547,0.46086,-1.2414,-1.1672,0.20339,-0.57564,1.7022,-0.032712,-2.1381,-1.1539,-1.6819,30
-1.0509,-0.96825,0.59351,1.054,-1.7654,-0.16603,-0.47648,2.1723,-1.2415,-0.79479,0.49505,-0.081829,31
0.065076,-0.81271,2.5272,-0.057742,-0.27919,1.4927,-1.2629,0.40094,1.727,1.6673,1.2151,0.75333,8
-0.16131,1.0221,-0.92465,0.38214,-1.5227,0.4998,-2.3663,0.37029,1.0048,0.81746,-1.8443,-1.457,10
0.46686,1.8773,1.4645,0.60184,-0.99081,0.3014,0.56526,1.6458,-1.8393,0.56885,-0.38224,-1.2492,12
0.77287,0.37413,-0.7957,-0.36101,-1.8233,1.4355,-2.522,-0.26317,0.99669,1.2387,0.39559,0.32715,8
-0.23112,-1.8577,1.5658,-0.14058,-0.96092,-0.19757,-2.2872,0.63634,-1.1304,-1.6413,-2.2478,-0.29557,12
2.7246,-0.85922,-1.9165,-0.426,-0.77401,2.067,-1.5364,-0.22412,1.0267,-0.60161,-0.38464,-0.36615,15
-1.0335,2.4283,-1.3658,0.67574,0.85102,0.52414,0.57281,-0.64164,-1.228,-1.7047,0.29684,-1.127,33
-0.36255,-2.0348,-0.51585,-1.2364,-0.18952,-0.34814,1.353,-0.66596,0.60998,0.65568,0.74718,2.5218,8
-0.12887,0.053717,-0.0075183,-2.8657,1.6605,-1.3062,0.84481,-1.937,-1.0676,0.63213,1.2744,-0.76821,16
-1.4167,-0.54697,0.64063,0.015274,-1.6593,0.84575,0.060493,-1.38,1.3961,1.2046,-2.1727,0.31666,17
-0.9935,-0.94512,0.57303,0.99833,-1.7927,-0.17748,-0.51057,2.1939,-1.2882,-0.79848,0.54416,-0.066657,31
1.115,1.8565,-1.2706,-0.22393,-0.66447,-0.21966,2.1214,-0.35201,-0.037792,0.22425,-1.4379,-1.9592,16
1.1526,0.35934,-0.84337,1.3394,-0.44568,-0.18341,0.041258,0.94625,2.412,2.286,-0.90126,0.20905,21
1.3464,-0.57055,0.47961,1.8684,0.97342,0.26993,1.0002,2.5091,0.23614,0.22304,0.4967,-0.22673,30
-1.093,1.5524,2.3661,0.75215,0.22416,0.61494,1.9306,0.34032,-0.58426,0.68186,-0.09301,-0.47251,30
0.33956,1.9157,1.4768,0.58075,-1.0251,0.34594,0.47595,1.6766,-1.7778,0.59263,-0.23132,-1.2398,12
