5757.2,-331.26,320.3,-2654,-287.35,27.23,258.86,602.18,160.35,-416.7,-36.807,131.52,355.6,-126.51,-395.54,-64.182,-12.545,34.466,22.635,-6.6533,5.4755,-27.861,7.5491,210.26,112.09,12
8865.2,-183.59,-49.967,-1441.2,-195.12,-44.032,269.48,-324.43,261.23,344.2,51.08,-486.25,-111.03,103.08,-313.83,137.23,-89.04,189.15,0.048529,79.209,7.7349,20.95,37.469,200.94,128.92,16
15430,2542.1,79.316,-192.42,4348.9,-534.39,-2740.7,-1685.6,-1432.3,401.96,-12.869,-709.49,174.61,83.843,182.51,-271.52,51.415,63.892,-4.9414,94.178,-27.48,63.467,21.549,-242.67,-106.13,33
7642.7,49.236,255.95,-2071.1,290.6,-49.896,-127.17,197.63,-52.579,-310.11,-49.163,-102.9,578.52,-214.52,271.59,-29.324,96.42,-103.17,20.219,-45.085,-4.9191,41.335,-54.418,-219.36,-163.32,11
2795,-737.27,370.35,-3670.5,-1130.7,118.9,846.65,1124,388.76,-383.32,65.42,102.55,-13.793,336.25,-642.51,-269.52,-139.19,-169.84,-3.4656,-57.819,-41.909,-99.98,-9.2922,-160.66,-125.89,23
16368,3760,1336.7,-364.34,7186.1,-249.31,-5111.1,475.73,-2591.7,-1190,-109.18,-327.29,-327.23,163.17,-557.62,128.98,195.85,259.77,-357.66,280.9,508.96,100.18,141.77,-78.384,-68.587,8
-44476,22408,-41094,-4658.4,-6761,39460,-5747.2,-38756,4049.8,10805,-459.78,117.81,331.04,776.85,-369.78,-1182.3,-654.8,693.91,-115.16,-1060.4,-408.64,-17.414,-418.33,-113.8,43.796,21
11181,223.97,-130.52,-693.6,484.7,-123.76,-189.88,-801.57,15.455,506.96,42.047,-730.87,82.144,37.111,269.11,270.46,-15.054,61.211,-28.753,54.117,11.922,31.992,29.329,51.164,61.218,37
9261.6,326.11,198.23,-1543.9,758.47,-103.19,-443.81,-134.78,-222.54,-184.13,-48.729,-116.2,521.38,-189.25,200.26,213.1,76.853,-106.84,-10.884,-57.354,38.917,-50.893,3.9647,187.38,108.07,14
6701.9,-593.24,36.597,-2121.6,-854.84,42.396,702.45,157.46,479.34,173.81,78.677,-88.175,-562.93,106.32,59.235,-272.85,-58.377,196.91,28.74,118.81,-34.253,73.264,24.046,-97.428,-54.404,15
