-0.70498,-0.53529,1.7929,-0.98942,2.0424,1.2704,-0.87861,-0.15805,0.68607,0.86959,0.65969,0.28312,-0.86256,-0.89679,0.65848,-0.59358,-0.015399,0.037915,1.4216,1.0177,0.90248,-0.39739,0.50453,0.3109,0.35474,0.54143,-0.12967,-0.8721,0.93112,-0.32943,24
-0.52046,-0.67178,0.68865,-0.73564,0.56675,1.3086,-0.6526,0.15292,1.3496,0.60686,0.73227,-0.44013,-0.032928,-1.28,0.2162,-0.44358,0.86194,0.1773,-0.67665,-1.3944,0.32436,-0.39797,1.2217,0.020172,-0.25351,-0.72668,-1.0467,1.1909,0.69788,-0.77923,11
0.8252,0.075263,-1.0644,-0.44826,-0.24159,-1.1192,0.71801,0.088856,0.36402,-0.2657,0.63878,0.38119,-0.32258,0.77301,0.5267,0.5731,0.87439,0.55511,1.3842,-0.41339,0.21397,0.72515,-0.56888,0.10489,-0.92462,1.3348,0.034385,0.57862,0.70207,0.27088,32
0.73612,0.075746,0.51486,0.14591,-0.39381,-0.19414,0.18008,-1.0267,0.37886,0.13817,-1.0704,-0.9337,-0.16859,-1.9239,-0.68771,-0.006642,1.1185,0.025824,-1.4325,1.4301,-1.0091,-0.4563,-0.59119,0.025563,1.5704,0.47341,0.2978,0.14587,-0.33661,-0.22013,37
1.5779,0.29803,0.28514,-0.39357,0.89408,-0.34828,1.0229,-0.0073387,0.34689,-0.11045,-1.6025,1.4372,0.52234,-0.15484,0.5055,-0.23961,-0.053449,0.37693,-1.6718,0.60865,-0.73655,-0.087749,-0.58321,0.89237,1.0805,-0.27707,0.41565,-0.67854,-1.6294,0.85378,4
-0.13856,-0.79125,1.5451,-0.958,0.42601,1.0775,0.050789,-0.039509,0.41267,0.64071,1.4847,0.56967,-0.27715,-1.1556,0.68686,-0.36085,-0.09391,-0.46551,1.2993,-1.6583,0.55417,0.33816,0.42267,-0.10239,-0.0057632,-0.57227,-1.0705,-0.34232,0.26698,0.35517,35
0.48755,-0.95113,0.61976,1.7706,-1.1075,-0.21721,-0.81343,-0.80838,-0.00037216,-0.27602,0.67928,-0.66699,0.45541,0.24481,0.49629,1.2322,-0.32776,-1.1273,-0.92259,0.78982,-0.12156,0.71677,1.3635,0.19769,0.82195,1.0501,-1.3672,0.43051,0.5376,0.6504,4
-0.76852,0.62189,0.20885,-0.97475,0.55952,-1.727,-0.65701,-0.7589,0.19828,-0.16805,-0.45493,0.62445,-0.81128,-0.57411,-0.22519,0.92915,-0.028931,0.6271,-0.68341,-0.020402,1.0455,-2.3345,-0.43285,-0.22587,-0.50995,-0.29033,0.028419,-0.31354,-1.0753,1.5302,24
-0.70992,-1.241,-1.1241,-0.87495,-0.058634,-1.3602,-0.61954,-0.022513,-0.62986,1.0725,0.93812,0.7291,-0.41619,0.027365,-1.1191,1.2075,0.84772,1.5792,-0.86097,-0.13446,-0.20118,-1.0073,0.2678,-0.19191,0.54645,0.25603,0.0041882,0.077036,-0.19569,1.7481,15
0.29079,-0.1607,0.15987,-1.54,0.020402,-1.3352,-0.17408,-0.84527,0.032038,-0.060273,1.3641,0.13853,0.24157,-0.92234,-1.1742,1.4019,0.81779,1.6577,-2.2566,-0.25331,1.0628,-0.010311,-0.39264,-0.11429,-0.10293,0.13628,-0.22735,0.0096684,-0.47664,0.19087,4
-0.32653,-0.33202,-0.17025,0.35584,0.14002,-0.88883,0.14168,1.3042,0.60395,-0.76852,-0.71767,0.9729,-0.68562,-1.6277,-0.21919,-0.10146,0.069669,-0.29361,0.30035,1.0516,-1.178,-0.92655,0.43313,0.62781,-0.78406,-0.30875,1.4788,0.015395,0.86117,-0.83998,34
-0.72575,-0.96962,1.3592,0.13734,0.16872,-0.12139,0.25227,0.47126,0.046308,1.9525,0.15842,0.15742,0.043392,-0.33731,0.97505,-1.2866,0.18266,-1.0233,-0.75963,-0.72405,1.5645,-0.6898,2.1331,0.38055,-0.65472,-1.5809,-0.96705,0.61592,-1.3697,-0.17181,22
-0.83647,1.1907,-0.25011,0.63268,-0.48086,0.002976,-0.53031,-2.1052,1.1672,0.11673,-0.37209,0.58019,-0.88982,0.38572,-0.73705,0.93265,-2.061,0.65436,-0.74552,1.0872,-0.2011,0.17263,0.19606,-0.7645,0.90977,0.89309,-0.50678,0.20865,0.49104,-0.19584,32
-0.32012,0.58572,1.2806,0.28476,-0.92192,0.51426,-1.1242,0.45778,-0.79706,-1.2,0.35474,0.23596,-0.30431,0.085747,-1.8283,-0.74586,0.01882,0.64173,-1.2449,0.43835,-0.98576,-0.42256,1.7276,-0.63208,-0.85349,-0.87841,0.33664,-0.15384,-0.32573,0.38334,24
-0.86352,-0.29522,1.2793,0.22906,-0.38318,-0.066695,0.66699,-0.75165,-1.0477,-1.3891,-0.18164,1.0712,1.3506,1.3509,-0.056848,1.0083,0.25695,-0.44865,0.52244,0.28844,-0.096233,0.1632,0.46826,-0.57952,-0.0076429,-0.34706,1.0114,-0.82317,1.435,0.76136,6
0.048833,0.4196,-0.38579,0.87966,0.68781,-0.8868,-0.24739,0.60776,1.5097,0.24678,1.0688,-0.12603,-0.14151,1.1907,-0.22815,1.1641,-0.22249,2.2691,-1.3569,-0.64377,1.6922,-0.44934,1.1493,0.28107,0.26984,0.12417,0.34937,0.82579,-0.45501,0.34657,30
-0.94394,-0.25895,1.6807,0.010098,-0.99739,0.81434,1.6677,-0.22004,1.1277,0.063801,-0.89437,-0.35601,1.6385,0.075776,0.28995,0.05697,0.15697,0.51422,-0.70323,0.078633,0.47358,-0.12209,0.69509,0.31064,-0.33755,0.60299,1.7134,0.31529,1.4354,1.0259,6
0.31013,-0.29734,0.42234,0.80381,1.3951,-0.3061,-0.43143,-0.19695,-1.6115,0.3038,-0.20031,0.74086,-1.1821,-0.24235,0.82174,0.47041,-0.32028,-0.049217,-1.3239,-0.15331,-0.31207,0.0039877,-1.3921,1.2896,-1.1025,0.8225,2.2333,-0.093269,0.8944,-1.1013,14
-0.81121,-0.12713,0.4659,-0.37568,0.26759,-0.53516,-0.30978,-0.71713,0.54509,0.20656,-0.46095,-0.025544,-0.23173,-0.40964,0.31428,-0.62762,-0.81679,-0.02495,-0.25737,-0.46021,-1.2723,0.83077,0.049165,-0.45373,0.61043,-0.46474,2.0281,-0.77797,1.5067,-2.0648,27
0.46464,-0.57526,-0.44193,-1.1132,-0.6945,-0.2731,0.56654,-0.03947,-0.379,1.758,0.88758,1.053,0.44188,1.2286,0.44104,-1.0507,-0.44752,-0.26303,-0.29997,0.27372,-0.48009,-0.22611,1.7484,1.071,0.24568,1.1524,0.33551,0.1448,-0.61876,0.49938,29
-0.95033,-0.51016,-2.103,0.3963,0.17173,-0.43226,-0.48749,0.68307,0.52835,-0.25914,-1.2175,-0.10175,-0.17616,1.177,-0.86845,-0.2122,1.6668,-1.6779,0.59151,0.089279,-0.60493,0.38788,-0.8085,0.77841,-0.49189,0.052824,-1.1182,-0.63977,1.2107,-0.15082,3
0.74098,0.91539,1.5959,0.68136,-0.71238,0.82514,1.7564,0.57985,-0.80295,-0.20437,-0.63353,0.20767,-0.29462,0.55711,-0.18182,-0.48448,-0.28923,-1.2072,0.20316,1.3356,0.68988,0.07038,0.30042,-0.98624,0.62454,-0.2668,1.4115,-0.075068,0.73297,0.85543,26
1.3709,-0.86722,-0.49389,1.889,-1.557,1.3353,-0.78869,0.14922,1.2933,0.79729,-0.40921,-1.564,0.85563,0.41729,-0.054567,-0.13468,0.39837,-0.4267,1.1904,1.5442,-0.23575,-1.123,-0.55355,-0.90624,0.54149,-1.6006,0.32517,0.1162,-0.85613,1.1521,12
-0.35644,-0.71825,-0.0964,0.41166,-0.40891,-0.52586,-2.088,0.50436,-0.17719,-0.79608,1.2485,-0.015279,0.20313,0.84158,-1.2617,-1.1917,0.84662,0.50743,-1.3236,0.57713,-1.5515,-0.18587,1.3342,-0.44504,-0.45655,-1.1459,0.88056,-0.066407,-1.4414,1.1278,2
-0.93031,0.69958,0.86619,-0.63155,-0.010401,0.50638,-0.10101,-0.68737,-0.34006,0.25369,1.0784,0.040818,-1.0084,1.4953,-1.269,-1.3671,-1.2902,-0.50774,-0.66506,0.43092,-0.69942,-0.13232,-0.47727,1.4459,-0.42558,0.29403,2.3348,0.31525,-0.78262,-1.3378,14
0.42144,1.0882,0.75661,0.096992,0.33444,-1.2256,0.15774,0.047125,0.6975,1.2534,0.9435,1.373,0.61704,0.45323,0.76449,0.68255,-0.97212,-0.25965,1.0949,1.1207,-0.75353,-0.64814,1.686,0.87962,-0.25461,-0.78659,0.1229,-0.9596,0.94371,-0.25376,12
-2.0399,0.42412,-0.11442,0.37849,-0.62094,-0.65303,-1.0143,0.11759,-0.35611,-0.78002,-0.16936,-0.82453,-0.10163,0.46267,0.76022,0.39553,0.77812,-0.20244,1.1301,-0.99515,-0.49272,0.35874,-0.44423,-0.15243,2.0833,0.29483,0.58267,-0.10329,-0.43268,-0.20328,36
-0.18324,0.23433,-1.146,0.20928,0.43036,-0.66568,-1.2865,1.2046,0.18265,0.14581,0.59636,-1.4172,-0.17594,0.4847,0.19331,1.2627,1.9922,-0.059288,1.8432,-0.65323,-1.2074,-0.084781,-0.10411,0.21292,1.4652,0.045984,0.69197,-0.27963,-1.3621,-0.7015,24
-0.53148,0.91263,0.72637,-0.28682,0.33694,-1.0818,-1.9724,-0.84852,-0.46372,-0.39536,-1.5443,-1.2228,-1.3862,0.96093,0.21357,-0.076879,1.0179,1.1498,0.51487,-0.3028,-0.52693,-0.060094,0.70336,-0.37717,-0.99399,0.46332,-0.024718,0.22831,-0.054183,-1.2207,30
-1.335,-1.0649,-0.76384,0.059405,-0.41723,1.1202,-0.48978,1.5753,-0.90988,-0.78027,-1.0487,0.38898,0.15934,-0.6242,0.83936,0.35913,-0.45184,0.5556,0.67158,0.49434,0.50115,0.27261,-0.14276,-2.1162,0.033675,0.092856,-0.22342,0.4773,0.98642,-0.0037419,26
-0.22738,0.15317,0.71373,0.18651,-0.53372,0.75947,-0.073747,-0.14044,-1.0068,-1.2823,0.014988,-0.27193,0.8365,0.834,-1.2891,1.5225,-0.46538,-0.92161,-0.6484,0.38355,0.11643,-0.043354,0.42196,-1.1728,-0.46534,-0.31883,0.8596,-0.20242,1.0973,0.94151,34
1.8381,-0.065029,-1.3041,1.9729,-0.56659,0.9651,-0.66916,-0.66711,0.31984,0.29368,0.57489,-0.134,-0.94483,-0.27889,-0.51333,0.053219,-0.14861,-0.75777,1.823,0.41073,-0.80732,-0.81827,-0.67154,-0.43287,1.2159,-2.068,-0.29435,0.71806,-0.56186,0.3043,36
-0.65599,-0.80847,-0.97323,0.1727,-0.042127,1.2481,0.20276,0.63567,-0.66378,-0.23941,-1.4743,0.019579,0.60139,-0.22936,0.45718,1.0054,-0.2819,1.9079,1.2242,-0.39901,0.48399,0.62834,-0.12807,-2.2003,-0.32642,1.0336,0.018096,-0.40575,1.3502,-0.015476,16
-0.054465,0.99296,1.2783,1.1365,0.44533,0.63552,-0.19957,0.80971,0.48297,-0.40593,0.25034,0.17008,-2.2094,-0.054106,0.41554,0.43933,-1.9477,0.49394,-0.74574,0.54335,0.31388,-0.92643,-1.5551,-0.54829,0.34868,0.47418,-0.514,0.010203,0.37473,-1.0576,34
0.15807,-0.41161,0.54701,1.5735,-0.85768,-0.062725,-0.30132,-1.2306,0.6773,-0.099833,0.72801,-0.46396,-0.92919,0.15588,-1.2338,-0.1119,-0.46631,-0.51492,2.2545,0.2786,0.21756,-1.4303,-0.3494,-1.6801,0.61148,-1.2554,-0.39896,-0.037549,-0.11375,-0.6944,33
-1.4381,0.71164,1.0315,-0.10051,-0.50092,-0.45247,0.1696,-1.2249,-1.7619,-0.22725,-0.28055,-0.23948,-0.58224,1.9642,-0.73183,0.03929,-1.2621,-0.3294,0.26017,-0.15072,1.2685,0.48431,-1.0142,-0.66378,-0.10484,0.23447,0.64447,-1.0308,-0.092042,-0.96359,26
-0.19603,-0.2123,0.88973,-0.14892,0.26047,-0.25904,0.85577,2.0609,0.11292,-0.11345,0.37495,-0.93441,0.26339,-0.42085,1.0936,-0.81595,-1.062,0.50701,0.44023,0.21503,0.95217,-0.253,-0.4411,1.4855,-0.99558,-0.36452,-0.20425,0.12285,0.89765,-0.4169,9
-0.71684,0.47996,-0.061322,-0.079566,0.11783,1.0348,-2.4345,0.60003,-0.8533,0.049325,-0.66316,0.090634,0.83482,-0.41063,-1.5386,-0.57731,-0.43171,-0.342,-0.27809,-0.93078,0.11869,-0.22609,1.025,0.68602,-0.6796,-0.69638,1.5597,0.8442,-0.33018,0.92306,9
0.15347,1.1941,-2.1979,-0.35878,-0.59814,-0.078055,-0.43997,0.18324,0.10925,-0.40983,-0.23617,-0.27002,-0.38334,1.039,1.1922,-1.3039,-1.6326,1.4034,-1.3156,-0.095569,0.37177,-0.037857,-0.41299,2.2389,-0.9663,0.16568,0.51736,0.23907,-0.27917,-0.65335,21
0.74852,-0.43486,0.33792,-0.82803,0.16718,-0.021403,0.5859,0.35859,0.62575,-1.8424,-0.43012,1.616,0.084469,0.29422,0.090564,-0.14568,-0.5579,-0.34328,-0.88416,-0.13116,-0.49378,-0.61884,-1.3515,0.86711,0.30064,-0.97637,0.66888,-0.86109,-1.5051,-0.096724,7
0.43302,-0.54214,-0.33703,0.67615,0.29096,0.76761,1.3619,-0.32021,0.86694,-0.19465,-0.18464,0.38822,-0.57948,0.12291,-0.86081,-0.456,-0.48395,0.57029,0.066826,-0.92079,0.51987,0.36985,-0.0073918,-1.2581,-0.57737,-1.698,-0.99723,-0.76319,-1.2639,0.76516,34
-0.73748,-0.69661,0.19974,-0.49463,1.3069,0.88482,-0.036551,-0.37268,1.0536,1.1785,-0.24013,0.64389,1.0277,-1.2824,0.96573,-0.28124,-0.62078,0.081019,0.031077,-0.17602,2.3071,-0.29295,0.053641,-0.31439,-0.37381,-0.5314,-0.30485,-0.56301,0.72868,-1.0165,24
1.2062,-0.4653,-0.06774,-1.2157,-0.60048,-0.015114,0.75832,-0.053781,-0.09876,1.0968,1.5893,0.96915,-0.12986,1.0143,0.30349,-0.35209,-1.1411,-0.1973,0.27368,0.26428,-1.0503,0.02496,1.6597,0.32749,-0.12503,1.317,-0.096657,0.4316,-0.24314,0.66513,13
0.74191,-0.36426,0.35451,-0.26914,0.0069126,-0.75801,-0.85377,0.77823,-0.28481,0.78305,0.027296,0.99072,0.55744,0.074709,-0.36382,2.0812,1.85,0.16722,0.49831,-0.97774,-0.36628,0.84217,-0.076731,0.66701,1.7521,-0.66185,1.4231,0.34832,-0.44703,0.36973,36
0.41723,0.86153,0.88655,-0.55157,-1.8065,0.041156,1.7999,-0.22117,0.73395,1.0449,0.25471,-0.049655,-0.75141,-0.49397,0.39196,0.27084,0.10038,-0.60084,-0.44108,0.31189,-0.5067,0.73443,0.86101,0.31972,0.51054,0.28492,0.65615,-0.022252,0.32151,-0.12332,14
0.23347,-0.42976,-1.1455,-0.59098,-0.74385,-0.13132,1.82,0.33844,0.039645,-1.002,0.41469,-0.4786,0.33677,0.74734,0.46987,-0.5068,0.072139,0.95617,-1.4331,-0.10382,0.53916,-0.49975,-0.60554,1.3513,-0.32112,0.45176,-0.81238,0.67793,0.73667,-1.4136,27
-0.19279,0.36848,-1.2701,0.53342,0.92584,-1.7693,0.13652,0.83668,-0.59341,0.35124,1.1612,-0.30637,0.53232,0.57001,0.45169,-0.47846,0.22105,-0.59389,-0.25465,-0.26841,-0.33844,0.92297,-0.6426,0.35589,-0.41196,-0.30933,-0.46006,-0.38933,1.5406,-0.50772,23
1.244,-0.55794,-0.65459,1.8175,-0.81376,0.66087,-0.29826,-1.1844,0.71156,-0.22334,0.16862,-0.58729,-0.85722,0.11768,-0.6007,0.54457,0.040117,-0.4667,1.1518,-0.19573,-0.3259,-0.56759,-0.60379,-1.9416,0.96727,-0.53733,-0.38252,-0.20203,-0.89457,-1.1845,36
-1.078,-0.3187,-0.30712,-0.99985,-0.34875,-0.7506,0.66294,0.84624,-0.79846,0.21466,-1.3143,0.0026537,-1.0328,-1.4003,-0.54681,-0.20199,-0.062033,-0.10217,0.35464,1.1088,-0.24823,-0.53549,0.15613,-0.91574,0.094534,-1.0403,1.1477,1.096,-0.90466,-1.2958,32
0.33969,-1.4375,0.90641,0.13686,1.0931,1.0588,0.25844,-1.2691,-0.70378,2.1857,1.4072,0.03064,0.71459,-1.5652,0.35441,-0.46096,-0.36422,0.1891,-0.72514,-0.37097,0.60804,-0.41861,-0.061047,-0.54677,0.76936,-0.33594,1.1184,0.26511,0.36197,0.80443,30
-0.62738,-1.0377,0.85608,-0.41361,0.42495,1.5871,-0.30877,-0.21633,-0.36806,1.2049,-0.060901,1.4248,-1.0218,-0.81323,0.26555,0.7173,1.0686,-0.72883,0.12553,-0.33133,0.056398,0.15871,-0.053197,0.20657,-0.62911,-0.39242,-1.077,0.86673,0.92904,-0.65642,9
-0.29969,1.1251,-0.86517,1.3745,0.38144,0.76173,0.77395,0.9308,-0.22469,-0.085224,0.63564,0.10923,-0.55255,-1.2871,-0.72048,-1.6338,-0.87845,0.37791,-0.17021,0.83524,0.68808,0.3501,-1.4824,1.0245,0.018835,0.85077,0.70327,-0.32929,0.31615,-1.1961,26
-0.30957,0.17311,-1.6915,1.202,0.68406,0.2965,1.111,-0.082939,-1.4595,-0.16938,0.20031,0.53119,-0.39362,0.25821,1.2224,-0.012031,-0.17217,-0.1981,-0.33045,-0.6912,-0.13179,-0.86614,0.17151,-1.0637,-0.1626,1.1133,-1.6925,0.61047,1.0001,-1.0656,3
0.80283,-0.51945,0.16754,0.035406,0.14096,-0.22126,0.51964,0.49348,0.85921,-1.9818,-0.018412,0.46404,-0.18133,-0.081279,-0.0074915,-0.26885,0.11911,-0.42247,-0.43951,-0.64582,-1.118,-1.2773,0.44556,0.20884,1.4394,-0.71733,-0.20118,-1.0627,-1.1153,1.2979,36
0.076948,-0.6052,-0.77185,-0.58447,0.095905,-0.53178,0.56185,-1.4381,0.32611,-0.46295,-1.8224,0.50532,0.61955,-1.2974,-0.80927,-1.2546,0.4371,0.24575,-0.3252,-0.67062,-0.86216,-0.44411,-0.40635,0.31984,1.2038,-0.26226,-0.67084,0.43968,-0.75647,-0.56631,34
0.70983,0.70412,-0.62737,-0.6182,0.6249,-1.1098,-0.68941,-0.027618,0.59858,-0.22593,1.4903,0.0063018,-0.1085,-0.59155,-0.73169,1.246,0.37632,2.1689,-1.8822,-1.0455,1.0802,0.16029,0.55326,0.53531,0.52166,0.2961,0.33131,1.3125,-0.52342,0.49791,25
-0.44193,0.46514,1.1136,0.86788,-0.42022,-1.3677,0.0873,1.332,-0.021468,-0.7342,1.7135,-0.21604,-1.0907,0.01873,0.72858,0.69081,0.76023,-0.60024,1.4424,-0.46864,0.43484,-0.011434,-0.97011,-0.71682,-0.041147,-0.81122,-0.325,-0.16385,-0.55345,-0.95411,6
-0.56379,-0.2781,0.82974,-1.0956,-1.7466,0.0035113,0.52391,-0.04317,0.074019,0.71658,0.70896,1.7516,0.44328,0.32895,0.40295,-1.043,-1.6161,0.37696,0.073302,0.84189,-0.77126,0.0011784,1.2433,0.22857,0.11576,1.1456,-0.24147,0.034068,0.24048,0.19713,25
0.55628,-0.034559,0.007547,-1.4016,-0.26332,-0.7583,-1.26,-0.21832,-0.82228,0.26519,1.6492,-0.22621,-0.25086,0.1822,-1.0985,0.84175,1.0014,0.51811,-1.4585,0.11938,0.10106,-0.34111,-0.35356,0.63971,0.35891,-0.20376,-0.34087,0.37561,-0.57892,0.57786,36
0.95327,-0.91514,0.8182,-0.28126,0.11126,-0.042041,0.56067,0.32198,0.34493,-1.1388,-0.87849,-0.011139,-0.21667,0.03992,-0.31258,0.98699,-0.046043,-0.11853,-0.69634,-0.37565,-0.8322,-2.2225,-0.31962,0.27976,1.8197,-1.1477,-0.23576,-1.2019,-0.9389,0.17801,4
0.57562,1.5163,0.55822,-0.48404,-1.8713,0.27599,2.2849,0.23959,0.8829,0.88527,0.26788,-0.031507,-0.62475,0.073164,0.82437,0.06649,-0.024686,-0.043866,0.032101,0.58601,-0.59829,0.83509,0.96117,0.14114,0.084373,-0.060868,0.45265,-0.3603,0.28947,-0.25231,14
1.9608,1.2843,0.46627,-0.57042,-0.32317,-0.93188,1.8909,0.70852,-0.34445,1.9312,0.25071,0.31807,0.9557,0.4016,1.4497,-0.25452,-0.091986,-0.61999,0.89987,0.41421,0.44491,0.88094,0.36921,-0.57161,-0.41117,1.44,0.74709,0.42208,0.69721,0.91282,15
-0.054677,0.46684,-1.4078,0.37346,0.33137,0.90126,0.97252,-0.75015,-0.0050069,0.39765,0.26942,0.93273,0.29007,1.1147,0.15495,0.28388,0.050399,-0.10221,0.26318,-0.66169,-0.40817,0.54479,0.40728,0.27166,-1.048,0.43047,-1.086,1.39,0.63245,-0.01835,27
-0.31697,0.1104,0.38578,-0.49068,-1.1137,0.69807,-1.3948,-0.8984,-0.78853,0.075276,-0.27089,0.20178,-0.70447,-0.85446,-0.60024,-0.061512,0.36061,0.22983,0.074934,-0.50965,0.69188,0.33503,1.1925,0.54265,-0.13348,1.1848,-0.2138,-0.56064,1.0841,0.61594,20
0.49306,0.78892,1.9098,0.70955,0.010642,0.37828,1.6243,0.41987,-0.1625,-0.4474,-0.70373,0.11104,-0.33847,0.01905,0.46533,-0.24166,-0.13789,-0.54335,0.19259,1.0629,0.58404,1.0877,0.89283,-0.78732,0.95038,-0.77554,0.80949,0.30474,0.21618,0.5671,4
1.3119,-0.31944,0.059225,1.7269,0.382,0.42479,0.70541,-0.40643,0.49703,0.37166,0.15782,-0.71152,0.25721,-0.80158,1.0637,0.96959,-0.17432,-1.275,0.33832,0.91097,-0.69077,-0.45859,0.23836,0.34115,-0.49265,0.78939,-1.5245,0.17618,0.7259,1.3031,22
1.5092,0.95939,-0.46694,-0.45014,-1.0073,-0.017633,1.3613,-0.41685,-0.067243,1.7698,-0.10598,0.70742,0.24808,-0.14391,0.63855,0.3803,-1.7041,-1.1966,1.0641,-0.4914,0.34578,0.021526,0.86222,0.83363,0.12958,1.4695,0.96261,-1.1118,-0.95151,1.0464,15
-0.73524,-0.2021,-2.1657,0.9711,1.1774,-0.81301,1.208,0.1408,-0.20563,0.070455,-0.68058,-0.1505,-0.81365,1.7,-0.67558,-0.66664,-0.26872,-0.27928,0.04775,0.14791,-0.30725,-0.57577,-0.43155,-0.20585,-2.1005,-0.22056,0.2671,0.55988,1.2507,-1.3254,7
1.2023,-0.39354,0.57139,0.12239,0.57652,-0.0083328,0.5637,0.40365,0.6424,-1.4878,-0.17373,0.49389,-0.56572,-0.46087,0.15897,0.14114,0.021251,0.12604,-0.22075,0.072617,-1.5282,-1.4799,-0.074156,0.63034,1.3372,-0.49427,-0.16402,-1.1235,-0.88351,0.72731,36
-0.18725,0.18128,1.5013,-1.2141,0.35835,-0.58773,-1.0939,-0.74724,-0.18898,-1.1439,0.96809,-1.7325,0.64309,-0.3009,-0.3076,0.20925,-0.27359,0.77923,0.55147,0.96028,0.48932,0.2657,0.34959,0.60762,0.075098,0.65957,-0.71285,-0.56956,-1.2374,-1.2246,23
0.098997,-0.15292,1.0068,-0.2482,0.68446,-0.36393,-0.698,-0.16844,1.7055,-0.69403,0.57231,-0.922,-0.38874,0.028635,-0.80177,-0.53586,0.21882,0.34203,-0.2889,-1.3869,-0.47124,-0.71003,-1.1751,0.26514,-1.3491,-0.59532,0.52313,-0.49451,-0.40739,0.27367,24
-0.7449,-0.84102,-0.90617,-1.7703,-0.5161,-0.80795,-0.39491,0.19367,0.58202,0.72469,-0.61261,-0.13606,-0.44729,0.55296,-0.37727,-0.43734,1.7914,0.53228,-1.1853,-0.016744,-0.54806,-1.2887,-1.4959,-1.3503,0.63851,0.27465,-0.1123,0.9546,-0.53672,1.655,33
-0.6282,-0.10359,0.8347,-0.25443,1.4178,-0.3037,-0.393,-0.74747,0.70413,1.605,0.080519,1.1991,-0.22564,-1.1753,0.14972,-0.14861,0.34514,-1.6096,0.74046,0.19191,1.1079,-0.71295,-0.94907,0.18835,0.36596,-0.10978,0.88168,-0.91175,0.83143,0.20635,32
-0.38966,-0.4359,-0.58576,-0.31093,1.7252,0.95512,-1.4316,-0.8582,0.74613,-0.32472,-1.9798,-0.92614,1.1693,-0.27123,1.0613,0.15887,-1.1711,0.8119,0.58952,0.052163,0.2239,-0.22056,0.39304,-0.36788,-0.59915,-0.56548,0.91067,0.41194,-0.78306,1.2443,16
