5895,4049.9,-942.78,-386.31,-701.1,3215.6,807.38,-1034.2,124.7,573.05,487.36,-297.86,-29.481,-289.22,-330.56,315.95,264.14,-2.1869,-19.381,-19.34,-26.589,-95.352,-130.42,25.202,-159.05,5
6126.9,4065.6,-1263.8,-944.62,-1264.4,2447,1766.1,-2195.7,219.43,1462.3,1125.4,-169.41,-51.328,25.372,188.6,249.79,-450.52,214.9,8.3344,0.92456,-20.992,62.479,-65.006,180.15,167.75,36
12971,4600,312.94,445.64,-408.78,1119.9,-188.77,140.32,-19.378,-95.139,-2.8494,226.48,30.973,-430.39,103.26,-285.74,-130.91,167.41,-3.9197,29.847,-54.268,-8.5847,-216.48,72.766,-181.57,36
10597,4417.3,-275.5,459.57,-125,2107.6,-301.42,295.24,-14.435,-274.7,-140.56,-82.5,9.398,88.591,-118.76,225.92,-403.73,-194.19,34.466,-46.625,21.342,-97.11,-25.34,163.21,139.68,4
5306.9,4003.6,-999.31,-496.79,-787.11,3351.1,954.39,-1211.8,143.27,691.74,579.19,-320.61,-45.445,520.98,-193.92,243.47,243.2,13.363,-5.2709,-27.57,49.825,17.817,194.97,-70.905,-59.084,30
10545,4410.9,-337.43,-66.019,-701.85,1553.8,533.27,-723.25,68.759,505.24,422.84,57.231,15.916,-493.45,57.963,-355.51,-12.008,277.35,3.7586,13.287,1.3218,123.66,80.859,42.259,44.733,13
9127.3,4300.6,-223.37,51.021,-662.73,2277.8,441.44,-588.29,89.236,-115.13,299.42,154.61,20.134,-294.98,-263.83,35.09,63.757,-117.45,-8.2617,-8.4153,-1.8637,-119.39,-151.73,36.087,-167.38,31
14053,4684.5,956.06,1017.6,-132.95,1267.1,-857.05,963.32,-67.459,-1244,-446.12,527.76,85.671,-458.69,-265.23,-327.39,-7.5888,-150.93,14.418,-28.987,103.4,24.201,290.29,-46.686,128.69,30
-15400,1536.3,12562,-240.58,39513,-11177,27537,39990,-4033,554.19,617.55,-1449.6,1435.6,-276.87,204.25,-8.6537,-93.451,-248.96,-241.43,968.39,897.99,69.129,-173.62,291.74,-240.82,29
11436,4482.8,-152.81,602.28,-42.318,1892.7,-465.01,496.03,-32.724,-436.92,-242.48,-32.239,13.764,529.29,-132.13,-342.23,93.367,-167.83,32.392,-33.206,59.53,-44.969,110.5,7.7698,43.566,20
3897.4,3894,-1338.1,-767.88,-945.04,3635.6,1341,-1672.7,189.78,996.68,787.32,-393.1,-50.504,-359.42,-387.42,368.98,309.08,33.188,-19.113,-32.199,-12.802,-73.771,-62.159,35.264,-107.68,31
-2.5109e+05,-16249,-2.6797e+05,62948,36170,7107.6,-81.318,70.494,546.4,-6709.7,220.25,1573,15.161,-0.74186,41.78,-10.521,-16.993,46.221,-0.16249,2.5295,-3.5382,20.599,6.707,0.85653,-4.9264,35
9047.6,4295.5,-461.75,134.82,-400.45,2419.2,163.03,-257.19,46.575,-20.081,123.75,-82.671,5.8326,354.01,-144.91,172.58,-215.19,-124.26,16.247,-20.589,25.135,-32.462,117.31,-88.972,-288.51,5
9580.5,4336.5,-55.949,272.17,-346.56,2406.3,-73.73,16.472,-1.9729,37.996,-129.83,-15.358,-66.047,-504.03,235.06,32.041,166.95,-180.49,-29.576,51.275,-109.77,11.885,-239.63,-154.44,-46.838,25
4886.6,3970.6,-1023.8,-590.22,-892.59,3421.8,1118.9,-1408.9,165.58,751.58,678.75,-288.09,-52.673,585.86,-210.5,113.14,519.16,58.777,-20.275,-13.995,-4.3076,-38.386,-56.203,72.922,79.693,30
2279.4,3765.8,-2089.6,-1695.2,-1721.2,3239.5,2798.8,-3431.4,347.41,2295.6,1719.9,-402.35,-75.625,-489.75,-28.741,46.526,227.97,426.84,-21.979,4.5577,17.87,210.6,221.93,-17.427,99.394,19
8578.2,4257.9,-194.09,114.45,-456.24,2658,154.41,-256.4,28.01,199.85,-1.8346,-57.406,-94.535,492.45,372.74,-91.363,328.75,-142.01,-22.695,51.187,-61.257,68.438,-78.013,-184.11,83.532,24
