5450.3,-847.81,-587.28,-2599.4,-782.26,-29.5,-407.51,137.19,381.31,38.124,-2.5752,463.05,532.69,102.02,-167.64,-52.403,21.642,29.035,20.442,-18.551,217.67,55.336,11.387,-46.398,-0.84847,35
2261.1,-1425.2,-528.59,-3580.3,-1749.9,296.98,-750.52,980.34,406.36,-466.76,101.6,229.17,-465.03,-355.54,-493.66,-18.46,-22.535,-17.021,-31.096,-194.81,-172.08,40.224,-7.1659,82.439,34.143,24
3599.4,-1103.2,-556.78,-3235.5,-1245.9,138.4,-554.72,584.7,287.87,-254.71,64.507,94.525,-171.44,-341.1,83.003,570.45,-74.319,-54.315,-11.635,-275.68,17.005,109.49,8.2716,64.582,1.4437,23
5192.6,-1229.2,-224.11,-2451.1,-1110.1,479.3,-157.4,1043.1,233.5,-790.33,36.342,-307.99,100.7,74.835,-437.47,-63.136,113.27,-0.6151,-39.804,23.801,139.58,33.739,-31.687,-32.369,27.175,19
5808.7,-609.61,-587.42,-2627.6,-504.15,-90.33,-250.81,1.2043,83.522,31.377,27.115,72.909,473.03,-365.64,-168.74,41.076,-63.662,-35.681,-20.875,-154.68,-266.21,-16.612,-23.979,263.32,27.881,23
8034.4,-330.31,-601.76,-1836.7,3.9876,-248.44,-68.237,-465.59,159.64,349.92,-29.132,411.67,-422.61,82.944,-1.0537,-446.84,-46.229,30.665,27.039,74.083,-43.644,-38.086,-4.6751,55.48,31.835,4
7600,-217.85,-605.45,-2126.6,77.168,-257.5,-5.8007,-442.98,-90.838,251.27,5.1005,-2.6109,-185.14,-352.47,357.02,309.88,-130.89,-70.577,8.6599,-240.09,-32.655,89.23,2.9477,133.54,21.181,24
6761.9,-575.72,-571.81,-2226.9,-351.84,-105.94,-188.08,-119,239.22,164.12,-23.235,329.47,-170.22,125.4,390.7,306.36,-53.75,7.8293,30.635,40.55,72.478,-10.643,-5.6614,115.71,18.68,5
1163.1,-2392.3,-360.27,-3297.5,-3047.1,642.41,-1272.4,1799.3,865.3,-1031,72.635,-235.86,467.34,89.73,-540.92,172.19,148.99,21.463,-69.37,-44.504,233.27,35.52,-31.864,-53.812,-20.948,3
10119,152.54,-615.08,-1283.4,761.26,-450.19,265.4,-1004.8,-72.239,611.81,-65.15,352.49,-325.2,84.698,246.8,-461.79,-95.36,15.506,61.324,-33.388,55.823,70.018,70.06,-207.09,-51.013,31
4167.6,-1154.3,-566.61,-2939,-1223.6,99.497,-589.23,471.16,490.07,-124.94,22.203,503.48,542.94,106.18,-253.32,30.925,39.586,30.188,11.875,-48.362,228.69,76.05,12.291,-75.839,-13.528,35
4512.9,-1162.3,-497.53,-2768,-1285.6,173.95,-532.7,597.37,299.5,-275.77,48.42,-3.3117,166.69,-335.41,212.19,320.92,-98.637,-50.821,-19.113,-76.208,-448.08,-13.628,61.959,-228.9,-2.1812,25
18363,3688.7,-1195.2,-383.45,5781.2,-2174.6,2051.7,-4869.7,-1474.8,2566.9,-204.29,323.08,-191.08,49.925,429.31,301.12,-27.11,-35.64,40.117,-0.75272,156.59,-87.283,-26.439,134.92,59.686,18
2611.4,-1481.5,-554.6,-3380.4,-1734,250.21,-807.19,865.61,648.28,-323.27,48.522,562.43,-428.47,126.23,-282.26,67.05,30.953,50.144,0.82812,31.149,12.3,-12.847,17.092,-56.323,-49.331,11
3285.6,-1351.5,-556.8,-3174.1,-1559.8,202.65,-725.04,730.11,582.38,-247.18,31.146,511.94,573.39,101.62,-276.18,35.401,37.033,35.263,26.54,-64.154,294.81,103.45,31.079,-139.46,-13.627,5
7893.6,-324.15,-870.73,-1857,-291.02,-661.07,-554.57,-1039.5,115.94,726.5,-14.978,26.232,503.51,-407.16,1.908,-151.89,-100.18,-48.486,-15.014,-239.9,-135.25,33.679,-16.45,127.76,-10.792,23
3633.4,-1899.3,-487.41,-2553.5,-2386.3,255.21,-1146,963.87,697.21,-561.22,31.095,-407.05,-265.03,132.09,73.763,485.5,80.719,-3.5585,-70.751,33.267,112.4,-54.072,-74.582,151.69,-7.9239,21
2432.4,-1537.3,-527.78,-3421.1,-1792.8,305.69,-801.34,968.96,662.34,-383.45,59.467,583.68,-412.78,97.752,-388.47,-34.434,43.203,52.84,-12.472,101.48,-73.702,-75.422,-28.845,87.157,16.334,4
-1.2806e+05,-1.4543e+05,43597,19387,33737,-1931,20192,-11289,15913,281.04,5427.2,-143.13,-343.25,1665.1,-152.66,-267.99,-461.59,140.64,-551.99,-625.22,-335.36,242.96,203.19,-124.52,374.81,26
13648,1653.5,-481.18,-951.58,3210.7,-622.45,1678.1,-1816.4,-858.74,810.45,-106.55,282.38,548.12,59.047,243.95,-327.38,-71.586,-1.5854,62.084,95.452,-96.054,-51.625,4.4156,152.72,27.196,11
7142,-323.62,-603.26,-2250.5,-75.258,-216.31,-75.195,-333.42,-25.196,200.28,22.647,113.67,-412.87,-383.14,-201.78,-265.08,-81.911,-34.011,-14.819,-159.68,-216.79,12.815,-10.798,109.25,41.62,25
10826,1010.7,-232.64,-1754.4,2402.1,-14.254,1634.9,-592.98,-697.13,81.998,-46.06,315.34,134.66,97.126,387.25,180.75,-68.999,-11.164,72.351,185.9,-280.25,-56.698,92.721,-201.39,36.512,31
4817.6,-1657.2,-115.22,-2272.8,-1682.9,704.8,-330.25,1499.5,403.2,-1044.9,43.373,-364.42,-458.28,75.564,-182.28,-232.97,36.341,6.6815,-13.45,-29.785,102.85,96.343,24.335,-172.07,-72.678,15
24625,5923.2,-1211.3,607.4,9225.5,-2904.8,3700.4,-6792,-2680.1,3125,-256.87,-320.97,491.47,-115.47,-469.95,21.646,173.95,-60.376,-16.247,-82.823,351.41,-26.212,-47.576,-184.56,29.777,2
-12321,25185,32258,18247,19893,18455,-33027,-1878.8,-4618.4,1484.3,1168.7,135.17,-165.55,60.372,-196.1,-115.42,-928.06,-444.94,-40.537,-259.87,-11.962,-175.2,2.794,-107.86,-17.601,24
5775.8,-644.59,-484.02,-2631.6,-464.5,68.357,-101.7,243.95,55.687,-142.1,31.056,37.544,-148.82,-335.46,251.1,382.79,-114.75,-63.085,14.291,-270.39,14.573,136.38,24.472,34.279,3.8077,28
1278.8,28477,30250,22082,23384,14294,-34099,-9641.4,-5088.7,6300.3,874.67,265.95,-78.599,-320.89,-33.852,630.83,261.27,1258.6,-192.18,-588.4,67.568,-387.75,-91.249,-27.555,-106.61,23
12570,1271,-1337.9,-976.57,1876.2,-1815.4,-129.92,-3432,-231.15,2125.3,-137.49,446.69,543.34,25.844,13.388,-234.12,-1.4957,28.385,-98.449,-206.63,273.67,-318.51,-92.366,-119.81,-74.404,31
8337.3,-531.14,-247.41,-1589.1,-12.598,175.55,314.72,236.58,-65.041,-398.69,-14.101,-443.43,492.1,43.05,-131.86,-117.74,56.153,-4.9627,-31.666,80.798,-54.755,-39.012,-47.173,118.17,-15.286,34
8306.1,-237.33,-618.51,-1792.8,149.07,-306.91,-22.21,-591.11,116.77,407.87,-34.845,408.77,-391.15,71.666,-20.161,-395.7,-36.449,28.92,17.754,103.26,-85.878,-72.744,-16.455,87.172,33.91,4
10600,252.59,-631.84,-1141.3,907.05,-519.13,308.26,-1157.2,-103.26,686.31,-79.493,274.77,584.99,62.809,305.44,-368.02,-83.733,5.7619,45.86,61.159,-55.493,-25.877,3.4772,92.274,-7.1259,10
3328.3,-1645.4,-195.03,-2963.1,-1733.7,676.32,-406.76,1543.9,414.1,-1041.9,55.112,-339.82,470.58,81.445,-435.99,205.05,126.89,20.01,-63.354,130.38,-140.2,-106.37,-64.809,213.12,2.6824,21
10720,-65.43,-256.05,-868.93,702.41,-30.617,620.41,-319.18,-265.97,-140.09,-42.428,-461.97,-425.18,29.605,100.14,-504.33,-21.628,-20.947,12.612,-40.096,116.58,107.56,28.965,-207.82,-77.274,15
2350.9,-1947.9,-152.58,-3164.7,-2162.4,822.35,-567.77,1889.3,541.02,-1236.7,72.086,-368.79,-284.68,95.798,-76.696,559.4,85.746,-7.4935,-43.481,-3.1382,166.28,37.926,-44.94,83.325,-17.382,34
6989.9,-834.48,-236.17,-1953.7,-490.54,306.23,108.54,586.59,66.462,-577.67,-0.49612,-347.65,545.85,42.925,-286.11,-119.27,81.286,-7.4556,-12.353,-82.494,310.42,139.84,6.7777,-181.23,-22.675,3
10611,436.17,-641.56,-1275,1051.4,-546.19,398.7,-1202.3,-345.03,640.49,-35.188,17.717,-354.73,-409.35,211.14,-448.15,-180.52,-59.084,45.623,-284.85,-88.68,139.23,80.754,-134.89,-32.06,28
2178.1,-1582.4,-440.06,-3505.7,-1855.6,481.22,-698.23,1269.1,631.22,-572.37,53.988,461.22,123.81,147.31,22.96,482.62,18.279,31.587,14.869,111.56,-164.14,-27.567,82.517,-337.88,-2.8854,31
