-43658,2563.1,71711,-68.481,-37113,4797,-1330.6,2658.1,-779.49,-955.44,-132.5,-123.14,75.208,-32.028,2.0313,-26.565,460.98,195.55,-26.455,537.24,375.5,271.04,-53.27,-1992,273.77,11
8964.2,1520.9,-278.88,810.05,1205.4,10.337,-81.011,268.2,-58.731,-265.61,3.7628,524.69,-414.57,172.9,166.39,207.77,-16.945,28.612,-91.063,-33.018,85.93,-117.59,-46.791,-40.308,-317.71,1
10005,2171.2,159.97,386.02,1054.1,-466.15,551.01,-686.98,160.69,484.24,-7.5329,-265.77,-83.71,-202.53,-65.201,-9.5268,556.11,11.814,81.757,16.339,-113.53,163.35,67.952,-8.5332,-28.615,17
2297.8,329.01,-938.83,1785.5,3856,74.298,-671.82,1134.7,254.09,-581.37,36.187,-372.65,418.01,-222.17,-59.862,4.4032,-622.11,-15.227,-47.33,21.939,-107.37,174.49,56.834,15.128,160.12,14
11472,2293.2,18.726,392.64,236.97,-147.3,236.86,-220.14,-82.479,35.776,-16.776,422.74,19.003,219.21,120.61,-23.957,723.75,55.985,8.1749,-8.9173,-111.31,158.19,72.523,-15.788,-89.583,1
8096.6,1680.4,-74.955,701.48,1779.9,-355.76,301.75,-307.23,175.95,261.04,3.8937,-152.47,-473.87,-221.82,-5.3248,190.74,-34.631,-4.7352,-25.116,3.2319,6.7198,32.191,64.51,18.496,177.35,5
10828,2217,318.11,204.14,776.36,-521.07,720.92,-931.97,150.95,622.53,-17.058,-300.81,431,6.0302,-113.99,602.82,138.1,-58.478,70.958,19.285,1.1001,12.175,33.903,-40.174,-202.02,31
5054.1,968.06,-531.53,1270.6,2868,-125.15,-217.13,463.34,220.17,-192.77,25.866,-189.31,-527.27,-291.23,-3.4563,100.13,-336.29,-10.72,-38.354,-4.3879,45.572,-51.962,-22.56,-21.693,-169.07,6
9639.7,3526.3,292.77,227.14,1393.5,-908.07,1012.4,-1349.1,-80.127,858.18,-18.018,34.955,-602.92,253.22,-160.43,-23.862,-332.37,-94.281,232.11,65.234,-23.321,-141,-168.14,-2.1116,-109.51,28
7201,1101.6,-250.2,910.28,2058.4,-153.75,10.14,119.39,197.29,18.993,8.6431,-253.82,-93.233,-237.07,-59.587,-109.07,463.92,12.183,97.255,21.059,-141.4,183.89,51.76,-16.704,-73.494,20
2721.5,193.58,-885.05,1716.2,3696.4,119.49,-670.45,1130.1,237.08,-565.36,34.976,-394.12,287.47,-336.5,-64.166,-354.59,-33.85,14.778,-89.973,-42.542,205.59,-254.78,-54.892,20.032,44.189,12
5222.3,582.12,-934.69,1591.7,2465,396.79,-880.72,1441.4,-7.8297,-951.64,16.847,318.01,365.79,91.874,140.75,-351.09,115.95,59.973,-180.58,-63.685,207.63,-252.83,-19.059,27.938,83.417,37
11448,2298.3,17.304,393.82,252.07,-148.43,235.96,-217.98,-85.809,34.744,-18.478,397.9,511.31,383.47,101.68,514.74,52.217,-2.8046,-60.462,-5.8479,-53.704,113.57,110.62,7.1755,110.93,7
5244.2,1005.2,-495.9,1230.7,2807,-140.85,-181.04,404.18,209.02,-148.02,27.283,-324.11,-72.575,-336.84,-47.391,-356.57,161.63,33.161,7.7729,4.6858,-126.9,198.22,34.651,-1.5215,-17.493,29
