10100,8885.9,-502.31,-400.36,-1768.9,-239.39,-114,-116.68,-432.3,224.02,-113.57,-16.25,-248.79,402.72,52.391,-380.93,-188.2,41.852,-130.36,167.44,107.5,-192.48,205.9,58.481,-187.8,24
10107,11120,-905.32,-375.11,-1130,-704.55,-343.92,-649.39,-1314.5,400.63,-377.85,56.174,9.1479,697.71,-211.88,-207.2,196.84,-41.622,31.337,-126.26,-2.0408,-29.188,-41.751,-23.698,64.916,6
8731.3,-39928,-20912,-62605,50733,-1773.1,4850.2,-3988.4,9855.4,-842,4915.2,259.75,-163.98,458.22,-201.43,-349.7,347.37,-242.43,-436.28,-169.92,730.61,464.83,-12.406,256.27,55.307,10
10107,10140,-949.18,98.372,-1548.5,-1194.5,-539.41,-1341.1,-68.836,886.36,473.86,-7.2154,599.74,-48.844,-247.94,-148.94,72.706,-58.17,-31.87,-110.57,-26.363,-60.262,-116.89,123.64,-249,18
10098,8777.9,41.101,-419.04,-1487.4,231.65,164.22,451.06,30.784,-321.79,-22.924,6.8347,-170.23,-472.79,141.44,-193.6,221.01,42.936,50.284,-103.42,-92.582,150.41,345.11,-59.104,88.786,9
10103,9867.5,-664.78,-435.87,-1490.5,-452.47,-215.25,-343.21,-928.77,187.73,-340.15,43.762,-4.242,673.7,-202.61,-51.145,108,-43.066,36.73,-165.36,1.054,-24.312,-72.584,-22.264,56.043,5
-5.3056e+05,11546,-1843.5,-365.22,-3041.5,994.82,-1035.4,-606.54,-2914.4,649.68,-1242.6,103.92,-78.806,174.89,26.957,-67.241,-305.14,40.525,-84.532,181.22,175.28,-40.603,44.528,-99.455,-136.87,23
10080,2573.8,622.82,-697.23,-3619.9,932.65,489.26,1316.1,1479.9,-841.31,45.131,-77.266,358.49,-381.47,-126.85,99.683,-595.97,29.483,-137.82,-126.9,201.94,-267.67,-3.479,48.595,-157.69,28
10096,7953.4,299.65,-141.13,-1650.6,172.06,196.65,311.34,1090.1,-258.33,486.06,-20.7,-130.34,-485.94,164.06,-234.84,266.43,18.51,32.567,-282.1,-129.48,43.087,361.43,5.9194,131.51,2
10086,4666.8,769.03,-302.41,-2692.2,683.91,442.25,940.99,1932.5,-695.76,567.59,-59.764,22.411,-678.01,-395.24,133.48,-154.57,31.292,-1.9253,164.39,-1.4894,9.8014,-86.667,-4.9602,132.27,35
10104,10406,-895.89,-901.38,-1428,-125.29,-188.88,153.38,-2420.6,-17.391,-896.53,54.701,-616.83,45.184,-253.49,142.85,-120.23,48.032,75.582,-192.2,80.119,59.211,-74.372,-145.33,85.762,19
9935.4,-53196,-24561,68120,34163,3119.7,2681.4,2991.3,-2265.7,-2259.2,-1993.1,363.47,133.02,-305.26,-16.335,166.77,342.63,-52.368,-1022.4,-150.75,-243.85,14.13,164.14,89.348,70.643,19
7912,-3.7463e+05,-69363,-17081,-37826,-1434.5,-4237,439.51,-8993.1,2842,-2758.3,-499.21,-144.51,143,-58.999,-183.9,69.018,127.07,708.44,-26.287,422.35,176.56,42.406,91.742,4.3369,24
10095,8183,-88.639,-989.71,-1820.7,636.52,253.44,1062.7,-1283.2,-708.16,-826.7,36.935,-587.63,70.034,-294.85,116.92,-87.383,63.191,84.067,-38.008,57.791,129.14,1.609,-157.87,62.463,2
10095,7334.7,269.02,-185.47,-1922.2,183.84,184.9,333.64,1105.3,-259.7,476.56,-29.035,-400.56,-261.71,391.77,15.518,187.36,11.818,5.876,35.856,-9.4389,24.385,-179.61,6.7858,-77.843,21
10099,8568.3,-406.06,-484.28,-1856.4,-201.44,-83.199,-41.016,-484.63,-31.135,-288.79,19.32,284.04,184.13,491.75,34.477,191.68,-33.383,5.4691,88.184,-10.219,49.818,-50.286,-13.759,12.664,4
10096,7572.3,-257.17,-473.82,-2141.4,42.933,29.498,230.12,-36.099,-24.381,-85.632,-35.418,357.17,-263.82,-142.48,-449,-256.19,43.411,-136.55,-233.15,184.87,-322,-11.455,53.726,-174.61,27
10121,14295,-1970.2,171.2,-500.79,-2025.1,-1066.9,-2328.7,-1946.9,1751.6,429.73,29.574,-414.59,-325.11,408.08,-140.7,266.9,48.811,-7.8129,5.3931,-215.23,-73.37,-188.02,328.88,23.189,2
10083,3630.8,583.24,-642.93,-3227.6,759.42,440.25,1114.5,1317.9,-900.3,-58.268,-17.287,474.67,-92.208,266.31,385.3,-53.344,-50.129,36.72,-178.32,-82.661,101.82,384.37,-8.0958,123.41,31
10096,7856.6,113.77,-166.77,-1809.6,45.301,103.75,168.06,867.3,-119.39,474.23,-18.524,-573.24,69.884,-290.64,50.213,6.1039,18.866,32.803,-50.173,-54.374,21.975,-17.108,-7.718,118.76,16
10088,5186.1,278.48,-581.75,-2790.1,463.35,281.99,755.46,794.91,-625.02,-109,-14.166,650.3,-137.84,-212.61,179.25,-111.27,-39.657,7.926,-168.53,36.903,-37.3,-95.787,43.287,-200.02,29
10103,9824.2,-655.74,-432.7,-1501.7,-446.16,-209.7,-336.75,-891.88,179.5,-341.86,33.138,264.36,254.84,490.09,-89.324,272.16,-41.193,3.8524,14.452,13.493,3.7534,-98.699,-11.426,-23.221,6
10101,9184.8,-124.33,-124.12,-1424,-196.14,-26.159,-123.86,405.25,96.645,404.17,-17.255,-164.59,-520.45,147.58,-175.11,220.47,26.587,32.372,-170.77,-129.4,98.264,367.62,-4.0492,119.68,9
10092,6349,418.19,-240.62,-2230.6,351.83,263.95,542.34,1346.6,-402.89,505.06,-40.704,45.609,-648.43,-401.79,10.514,-75.985,36.665,0.36961,197.78,-18.801,33.71,-75.013,-6.3613,133.51,33
10090,6084.7,721.84,-219.9,-2143.5,596.55,427.32,821.15,1772.5,-619.24,541.73,-39.075,-582.11,57.436,-153.63,36.959,69.746,20.5,23.106,223.39,-69.346,84.592,126.58,52.847,-238.09,33
10098,7950,-437.54,-466.35,-2113.3,-143.09,-83.179,10.274,-324.3,135.89,-107.07,-24.882,-251.73,418.12,-99.312,-179.26,-343.29,32.286,-111.68,-166.49,143.66,-273.53,31.939,-5.4066,151.58,24
10114,12964,-2244,-1186.4,-1245.4,-1008.5,-818.27,-805.21,-5048.7,770.76,-1534.6,98.524,-22.291,-738.9,-277.49,270.86,-306.77,70.473,72.741,-175.29,150.19,132.11,-143.39,-116.52,-231.26,1
10112,12508,-1054.5,1.2827,-657.35,-1072.8,-521.49,-1171.4,-1016,881.8,300.35,24.304,-600.32,50.248,-153.24,-247.38,193.34,24.59,17.751,146.23,-79.522,70.511,143.51,56.41,-209.43,37
10081,3079.4,681.86,-703.24,-3389.5,895.43,504.01,1286.2,1403.6,-1017.2,-97.684,-30.488,266.53,138.17,523.27,486.29,-67.75,-49.637,11.253,-19.395,18.776,29.985,-129.01,-8.1805,-11.776,31
10102,9427.1,-499.23,-436.69,-1553.1,-291.84,-115.7,-154.78,-627.33,41.988,-307.52,26.715,271.54,253.72,519.52,-176,338.34,-28.385,0.6588,59.694,-9.1889,26.595,-149.37,-10.325,-6.4585,32
10109,11595,-624.08,-7.3526,-745.47,-695.57,-285.23,-730.9,-367.66,540.67,342.43,9.4359,-634.49,209.7,-323.77,-385.61,257.84,28.112,28.53,-33.07,-54.961,17.552,-68.538,-14.478,57.466,16
10103,9831.6,-657.97,-429.81,-1495.7,-446.16,-207.66,-336.67,-885.22,176.37,-333,35.502,-22.143,714.93,-212.11,-77.161,105.74,-36.885,35.223,-110.53,-7.0909,12.011,-90.667,-30.869,38.589,5
10082,3567.3,1033,-431.81,-2968.2,1039.5,626.34,1388.2,2198.5,-1029.3,462.39,-65.835,39.134,-658.65,-425.02,183.06,-176.72,30.373,18.072,147.64,-5.3413,44.17,-46.478,-24.532,120.45,8
10098,8616,65.975,-320.23,-1535.5,150.74,136.01,331.67,296.37,-242.5,158.05,-0.59035,-152.52,-517.4,167.49,-186.9,227.48,27.275,44.824,-290.47,-96.171,60.58,357.55,-28.766,130.26,2
10085,4194.6,446.41,-667.63,-3085.1,674.38,387.8,1022.8,1005.9,-832.51,-156.6,-12.645,45.788,539.96,-174.09,432.45,-196.78,-45.434,36.509,-84.648,-6.2978,25.359,-17.958,-24.872,106.2,36
-5.3056e+05,11708,-921.67,684.29,-2392.4,803.63,-882.72,-1077.2,267.75,784.65,486.56,54.252,10.273,-618.77,140.34,-228.71,390.11,-6.5439,30.125,-316.72,-141.76,70.822,115.09,-28.989,179.81,15
10096,7461,-204.24,-534.86,-2175.2,20.991,35.869,230.82,-114.65,-233.92,-263.41,16.816,629.58,-98.064,-219.29,19.614,-22.985,-40.587,8.7288,-194.53,53.174,-58.279,-108.53,36.547,-216.93,32
10120,13715,-2651.3,-397.26,-1175.6,-2174.7,-1281.5,-2361.8,-3788.4,1772.8,-589.01,73.202,-44.332,594.37,-177.61,264.45,-162.08,-45.913,22.28,-117.53,29.631,49.948,-93.504,-34.42,49.181,30
10105,10265,-893.36,-372.77,-1459.4,-598.38,-321.87,-540.51,-1094,535.34,-201.06,-8.3438,-255.26,443.83,-137.07,-411.5,-221.31,44.713,-116.18,-1.7914,117.91,-212.13,101.09,-15.111,134.34,24
