1.4427,0.40694,-1.0257,-0.37756,-0.43067,0.018747,1.1732,1.1459,0.682,-0.64135,-0.64309,0.87394,1.7793,-1.5526,-0.19886,0.17068,17
-1.263,0.044999,-2.3716,0.87466,-0.92686,1.4119,-1.1638,1.3595,-0.11494,-0.36265,-0.24778,-0.68756,-0.15335,-0.04184,-0.14003,-0.59075,37
1.137,0.62499,-1.3625,0.964,-1.9174,-0.46366,0.24682,-0.15001,1.7117,0.52477,-0.42406,1.2284,0.2528,-0.44591,-0.64231,-0.26768,23
1.8424,1.114,-0.70486,0.20612,0.32904,-1.07,-0.14567,-1.3942,1.0264,-0.46668,-0.088853,1.323,-0.041295,-0.02286,-0.10796,-1.9296,30
-0.89504,-0.0074632,-1.2557,1.2453,1.1668,1.4107,0.76886,-2.0983,-1.3468,0.48088,0.40887,-1.4884,0.066871,0.73123,-0.70901,-0.69378,9
1.0145,1.0436,0.32938,-0.65218,-0.20043,1.0238,0.76557,-0.40718,0.68729,-0.18552,-0.12263,-1.0027,0.070964,3.009,-0.89057,0.079311,14
-1.2004,0.066275,-1.1756,0.48731,0.79971,0.59388,-0.71978,2.9543,-0.59778,-1.4417,-0.49079,-2.095,0.43788,0.32157,1.078,-0.0092962,35
-1.5453,1.2496,-1.0769,-0.9389,-0.89796,0.00091871,-0.18739,0.91342,0.51638,-0.50335,-1.5479,-1.3552,0.55354,-0.33398,1.1948,1.2823,31
0.027919,-0.73846,-0.38675,0.29919,0.12339,-0.20514,1.0417,-0.20492,-1.3106,0.78343,1.4614,-1.5864,-1.8507,0.29659,0.17961,1.0931,10
0.48804,-0.4392,-0.21101,0.46672,-1.3519,1.3652,-0.062542,-0.2732,-1.4932,1.3415,1.3024,-1.4368,-1.3218,-0.16722,-0.90977,1.049,37
-2.1635,1.1952,-1.1935,-0.51819,-1.2102,0.076524,0.037668,0.87293,0.38754,0.1479,-1.485,-0.10784,-0.27383,-0.50843,1.4008,0.7862,34
-0.015781,1.1253,2.253,0.20899,-0.28737,-1.5091,0.60164,-1.8527,1.0063,0.49854,0.95601,0.75823,0.088977,0.014998,0.69062,1.0969,6
1.0034,1.1141,-0.74332,0.1759,0.43461,-1.156,1.1683,2.1372,0.86221,0.91611,-0.28048,0.83244,1.267,0.3316,0.29442,-0.3126,1
-0.75796,-1.5205,0.19052,-0.0012787,1.7411,0.74447,-0.70508,-1.3152,-0.11583,0.3441,-1.0892,0.29728,-0.83663,0.64707,1.1732,-1.0801,33
-0.14428,-0.25479,0.8231,-0.11828,1.0874,-0.28638,-0.50516,0.26625,1.7427,1.0913,-1.6038,0.56056,1.0431,-0.79432,-0.11514,2.1915,35
0.68868,0.61443,1.7284,-0.010532,2.5244,0.38054,-0.03641,0.38036,-0.36818,2.3112,2.7418,0.304,-0.29086,1.3438,0.39205,0.30252,32
0.036642,-0.23052,0.24894,-1.4223,-1.5467,0.021881,1.3468,-2.3763,-0.88654,-1.2783,-0.087854,-0.53208,1.4523,0.45514,-0.094877,-0.23755,2
-1.1156,1.761,0.33042,-0.64342,-1.7374,1.4053,0.82155,0.022767,1.5476,0.19805,0.14717,-0.39724,-1.4534,0.3579,-0.28122,0.62006,13
-0.039184,-0.96304,0.42084,-1.6463,-0.38189,2.0739,1.6913,-1.0076,0.59894,0.10927,0.52027,-0.7789,0.8065,0.0024084,0.82652,-0.76431,31
-0.21193,-0.67612,-1.2291,-0.94594,0.49532,-0.24697,-0.37849,-0.15859,0.49666,-0.034384,0.11195,-1.7573,0.46162,2.5227,-0.25082,-0.55056,6
-0.22536,-1.4331,-0.2221,1.2358,-0.66968,1.0601,0.53443,-1.8195,-1.9938,1.155,0.51246,1.8467,0.21081,0.26408,-0.43241,-0.9967,6
-3.013,-0.3462,-1.8321,0.16173,0.40561,1.0283,-1.7046,0.017185,-0.60918,-1.3541,-1.5995,-0.040748,-1.9121,0.4274,-0.86959,-1.0527,1
-0.93184,-0.86921,1.1436,-0.39223,0.57436,-0.64661,-0.32192,0.3359,1.3856,1.4347,-1.5814,-0.10127,0.63421,-1.6262,-0.59307,1.2515,31
2.1687,1.0123,-0.40317,-0.1398,0.36657,-1.0148,-0.13523,-1.0446,0.80559,-0.70129,0.48399,1.4113,-0.6652,0.53912,-0.14497,-1.8082,31
-1.9933,-0.69933,2.355,-0.066114,0.42201,-0.47241,0.5391,-0.30022,0.93477,1.2662,-0.0076039,-0.78122,0.1541,0.63692,0.49504,-0.35754,33
-0.64972,1.2384,0.2077,-0.72529,-0.48607,1.81,-1.3294,0.71842,-0.75534,0.50093,-1.5819,-0.74645,1.69,-0.21766,-0.10556,-0.65597,6
-0.20767,-0.29692,1.6805,0.38832,0.62374,-0.62326,-1.0374,-0.22651,-1.6537,0.42441,2.2866,-1.1659,-0.86494,0.40074,-0.42057,-0.67286,23
-0.48863,-0.61053,0.54533,1.9321,0.32978,-0.86065,-1.1213,0.54437,-0.69024,1.3914,-0.48654,-0.32294,1.9425,-0.90617,-0.98908,-0.20611,25
-0.48066,0.62356,0.13726,-2.1584,0.21413,-0.7586,-2.0332,0.27467,-0.68971,0.81958,0.05604,1.9053,-0.20218,-2.0791,-0.96711,-0.4133,9
1.3924,2.4499,-0.089003,1.1193,-1.3894,-0.33755,-0.18792,-0.22708,0.9839,-0.23941,-0.33033,-1.6687,-1.2217,0.26855,-2.0014,-0.7091,31
0.16558,-1.2292,-0.35636,0.33434,0.31475,-0.21678,-1.2618,1.0847,1.5432,0.79889,-0.52637,-1.5876,-0.26145,-1.9947,-0.77158,0.47034,10
1.7888,0.40786,1.3285,2.0553,-1.3254,-1.0714,0.20563,0.011028,-0.27491,-2.7801,0.01632,0.081756,0.70293,0.31068,-0.39458,0.10727,8
0.044249,-0.87699,0.10749,-0.38679,-0.075736,0.10511,0.010341,0.68446,-0.20825,0.85569,2.5013,-1.6856,-1.12,-0.7462,0.83891,-1.2029,12
-0.23915,-0.4979,-0.70398,0.7227,-0.51083,-0.93788,-0.83353,-1.1809,-0.092144,-0.38385,0.71134,-0.14596,-0.1371,-0.517,0.97451,-0.079897,22
0.38963,-1.75,-1.4391,-0.63501,1.2913,1.5216,-0.40616,-0.1146,-1.5477,-0.39205,-0.79778,0.91343,-0.43135,0.66315,0.3055,0.088182,28
-0.47712,2.1894,1.983,-0.785,-0.80227,0.45222,0.99415,-0.72204,-0.074165,-0.96267,0.69006,-0.18359,-0.20143,1.1981,0.74385,0.27228,35
-0.51227,-1.5991,0.032767,-0.66852,0.84838,-0.47301,-0.41147,2.1514,-0.016076,-0.47334,-1.0177,0.46918,-1.9751,0.14545,-0.00071038,1.4576,33
-0.67191,-0.25507,0.2644,0.26169,-0.22526,0.14727,0.1679,1.989,-0.75374,-0.32577,2.2553,-1.4128,-1.6662,-0.93625,1.6108,-0.94642,12
0.06976,-0.64109,-0.27481,0.26111,0.18283,-0.28878,1.0963,-0.27976,-1.3431,0.691,1.4772,-1.4778,-1.9547,0.44072,0.17478,1.108,10
0.67454,-0.66,-1.0205,-0.6481,1.3552,1.3126,-1.5707,0.011227,-1.5976,-0.25693,-0.50827,0.14706,-0.71912,1.7318,1.283,0.47071,14
-1.2725,-0.60543,-1.1165,-0.21847,1.5316,-0.14426,0.090445,1.22,-0.74649,-1.0477,0.21208,0.98317,-0.10895,0.16054,0.11486,2.6063,27
-0.82236,-1.5497,-1.1521,-0.61672,-0.057753,0.67161,0.31252,2.301,0.88583,-1.1563,-1.0706,-0.74079,-0.36446,0.058055,-0.36281,1.2584,36
-0.92023,-0.69151,0.060086,0.30582,0.35839,0.99047,0.96898,2.2235,0.65293,-0.56956,-0.72803,0.92258,-1.8815,0.74297,0.91589,-0.65282,5
0.53262,-0.10446,-1.9338,0.6746,-0.60532,-0.10021,0.83973,-0.34292,-0.25757,-0.37621,-0.98252,-0.45986,-0.6072,2.251,-2.042,1.3533,5
-1.8831,-1.3947,-0.19001,0.10856,-0.36142,0.73196,0.38328,-1.7667,-0.75267,-0.072947,1.1019,0.53899,0.24669,-0.39427,-1.39,-1.1446,25
-0.65308,0.96157,-0.68506,-0.67211,-0.24174,-1.0418,1.3161,0.06874,1.5313,-0.76163,1.2654,1.3036,-1.3775,-0.37912,0.28613,-0.51875,24
-0.87263,-0.94199,-0.97557,-0.49861,1.2471,-0.51027,-0.1349,1.6455,-0.77292,-0.9795,-0.073597,1.0311,-0.45745,0.56465,0.021614,2.4413,15
0.18494,-1.7199,-0.67051,-1.3286,-0.41777,-0.76366,1.0252,1.0108,0.57451,-1.2322,0.49582,0.39814,1.5386,-0.53596,-0.20137,-1.2486,18
0.22159,0.82185,-0.4829,0.91908,0.91112,2.0352,0.47255,-1.3923,-1.3028,1.3304,-0.36137,-1.9432,0.23577,0.32333,0.73776,-0.95888,6
-0.1462,1.6722,2.5285,0.021493,0.13607,-0.68322,0.93524,0.52318,0.046553,0.76724,-0.90541,0.15632,-0.37303,1.307,0.68875,0.11467,32
-1.0754,1.2919,1.3595,-0.54343,-0.16706,-0.24446,0.69006,-1.1292,-0.48952,-0.34054,0.0096634,-0.21136,-1.0326,1.1365,1.8338,-0.78855,13
0.38392,0.93766,-0.19561,-0.84588,0.13557,0.18012,-0.82977,0.62933,1.2836,0.6608,0.39789,0.02602,-0.33128,1.8688,-1.3203,-0.77113,18
-0.86934,-0.81578,1.2293,-0.47307,0.77537,-0.38345,0.040658,0.32986,1.5601,1.2976,-1.4331,-0.1715,0.59712,-1.6182,-0.68598,1.2325,31
0.74328,0.23886,0.55615,-0.13205,0.62045,-0.0033912,1.3863,-0.48666,-1.1833,-0.0025748,1.7703,-0.42439,-2.3036,1.038,0.22589,0.82354,3
0.45625,0.16197,0.96154,-0.61277,1.4744,1.9008,0.36351,0.46176,-1.0917,-0.24368,2.3109,-0.4906,0.31365,0.029076,0.074374,-0.53782,25
1.0723,-0.95911,0.0079854,1.4079,0.24976,0.19837,-1.8649,0.080158,1.3343,1.0104,0.68413,-0.49511,-0.31926,0.569,-1.123,1.3689,32
-2.2319,1.2471,-1.0145,-0.37961,-0.43946,-0.064134,0.033351,0.57406,-0.22778,0.32224,-1.3517,0.072758,-0.67299,0.015769,1.6609,1.0859,27
1.1335,0.61678,-1.339,0.96859,-1.9242,-0.46058,0.2519,-0.1604,1.7111,0.5366,-0.42996,1.2137,0.26405,-0.44619,-0.64553,-0.28314,23
0.41127,-0.20131,0.4137,-1.7297,-0.57406,1.6746,1.6241,-0.71815,0.21922,0.0044645,0.43744,-1.2471,0.91254,-0.42353,1.5019,-0.25938,2
-0.83959,0.60921,-0.94253,0.76425,0.20755,-0.11463,-1.4633,1.8111,1.5033,-0.59043,-0.33651,0.70835,-1.0152,0.53984,-0.19908,-2.5415,33
0.44232,-0.54375,-0.73822,0.0074211,0.45044,1.0705,0.97406,-1.2332,1.6028,-0.2981,-0.98746,0.35389,-0.67996,0.00066675,-0.34131,0.16668,8
-1.5526,1.2586,-1.0755,-0.86418,-0.89384,0.089082,-0.17822,0.8207,0.55721,-0.47918,-1.4007,-1.3684,0.54453,-0.39616,1.2129,1.2274,31
-0.096613,-1.5078,0.75674,2.0053,-0.10434,-0.35244,-1.2446,-0.10648,-0.37176,0.44336,-1.0182,-1.1352,0.98084,-0.62981,-1.6144,-0.77066,5
1.9322,0.56243,-0.87051,0.39607,-1.6385,0.0087012,1.0007,-1.2428,0.91659,0.30326,-0.54417,0.84091,1.4307,0.0040392,-0.15053,-1.3321,37
-1.5247,0.58105,0.029595,-0.33108,1.2104,0.88205,-0.17043,1.737,-0.52147,-0.75143,-1.0549,-0.27343,-0.91415,0.3157,-0.95382,2.5778,6
0.42703,0.87865,0.053471,-0.93567,-0.62281,0.28044,1.8574,-0.70009,-1.0578,-0.53292,0.21638,-0.70402,1.0119,-0.84945,2.0957,0.90351,13
1.6728,-0.67985,0.42554,2.6034,0.31692,-0.12283,-1.6567,-0.3304,1.3336,2.3546,-0.20889,0.25931,0.14915,1.454,-1.2543,-1.1481,36
-1.4645,0.029629,-1.0769,1.9107,0.8227,1.3362,-2.4769,0.36769,-0.10378,-0.18287,-2.5778,0.8505,-0.16755,-0.10381,-1.0308,-1.3779,3
-1.6728,0.10502,0.45919,-0.13547,0.6227,0.57897,0.53788,1.7977,-0.21837,0.01896,-0.94009,0.27907,-0.74192,0.35514,-1.0105,3.1329,22
-1.5028,-0.91352,-1.1677,-0.21596,-1.0441,-0.69945,-1.6177,0.29441,0.016788,-0.59163,-2.5769,0.019691,0.41526,0.33016,0.22221,-0.28927,12
1.0689,1.1919,-0.58443,-0.25232,-0.46351,-1.7663,1.0144,1.282,-0.543,1.83,0.57478,1.1282,1.7677,0.045413,0.22121,-0.15225,8
1.1091,-1.0855,-0.050054,-0.41973,-1.5441,0.091642,0.30928,-0.94779,-0.90104,0.89258,1.9112,-2.7539,-0.88289,-1.1356,0.37271,-0.83856,26
-0.89281,0.77636,1.9993,0.050815,-0.16223,-1.4774,0.17754,-0.86943,0.73851,1.4878,0.68209,-0.49724,1.2869,0.42115,0.49343,-0.054727,22
-0.10432,1.7621,2.6277,0.19216,-0.60188,-0.65378,1.3774,-0.2629,0.26442,1.0768,-0.91384,0.48668,-0.79408,1.2132,0.99944,0.38675,32
-0.96322,-0.10794,2.0169,-0.37875,-1.2381,0.0063706,1.9539,0.68136,0.78756,-0.39631,0.9633,-0.26376,-0.34891,0.97831,-0.21851,-0.19184,31
-1.592,1.3184,-0.93877,-0.78828,-1.001,0.11564,-0.052405,0.87042,0.43965,-0.51213,-1.3968,-1.3847,0.64363,-0.23862,1.1746,1.1951,31
-0.31665,0.33281,-0.3148,1.7741,1.5071,0.45523,-0.22316,2.2317,0.0070045,0.18723,-1.2892,-0.94405,1.4847,-0.76533,-0.81549,1.8242,1
-1.403,1.1965,0.1735,-0.44677,2.0283,0.63054,-0.14986,0.9307,-0.52923,0.6149,2.5472,0.14291,-0.23762,0.64214,-1.5007,0.3436,6
0.55177,0.052868,0.15126,0.88321,-1.6324,-2.2673,1.8851,0.25248,-0.036359,-1.8998,-0.73869,-0.056978,0.20194,-0.70919,-0.56199,-0.06347,32
0.026742,0.16354,1.726,-0.57441,1.0763,-1.9453,0.062415,-1.6862,0.0078924,-0.55394,0.22065,0.54253,-0.21167,1.0238,0.69364,1.0192,32
0.30356,-0.031907,1.0144,-0.90632,-1.6083,1.0211,-1.2617,-0.65512,-0.49165,-0.25663,-2.2889,0.5738,-0.80934,1.4506,-0.18554,0.18565,3
0.13555,-0.36056,0.06153,1.9663,2.0244,-1.521,-0.14213,0.82921,-0.54176,0.68623,0.17107,1.272,0.71885,-0.72541,-0.8997,1.2578,23
-0.59002,0.054432,-0.25772,0.5245,0.3166,1.0674,1.1906,-2.3651,-1.2276,2.1582,0.46426,1.2654,-0.04301,0.21266,0.12684,0.47014,19
1.1201,0.82069,-0.28463,-0.57039,0.5527,-1.6171,0.20914,0.59367,0.12401,-0.3357,0.92023,-0.050053,1.8013,-0.85233,-0.39576,-1.7792,31
-1.523,0.80296,1.8313,0.34811,-0.059421,-0.69562,0.04089,-0.67786,0.7493,1.5272,0.28354,-0.32183,1.0391,0.2619,0.93339,-0.54791,24
-1.7777,1.1597,-1.2332,0.18427,0.31365,0.04658,-1.2842,0.61502,-1.0877,-0.37794,-0.95906,-1.1047,-0.061176,0.94735,1.5289,1.6034,30
-0.29807,-0.003252,2.2566,-0.87227,1.2964,-1.0469,0.9528,-1.1771,0.27544,2.3335,-0.45279,0.90971,-0.34981,0.87995,0.21721,0.19749,15
-0.63832,1.0558,2.1592,-0.3415,0.11915,0.040329,0.89342,-0.97723,0.12134,-0.66137,-0.59979,-0.55556,-0.45761,0.60191,1.8007,-1.1172,32
