0.74704,-0.60951,-1.7593,2.676,1.299,0.068589,0.18053,0.20376,-0.52219,1.3531,-1.1233,1.779,-0.39838,30
-2.354,-0.40362,-0.99899,0.80807,0.086061,-0.25236,0.30961,-2.0919,-1.0727,1.9597,-1.5989,-1.5361,-0.0062248,6
-1.8277,1.0842,0.024856,-1.0254,-0.12845,0.4632,-1.3995,0.38767,1.1214,1.2227,0.14641,-1.9848,0.93126,27
1.3931,-0.35141,-1.7627,-1.7832,0.50534,0.32344,-0.036788,-1.5683,-0.50908,1.2702,-0.92436,-0.024175,0.95533,29
-0.78849,1.5608,-1.7714,-0.36237,0.52393,-0.94631,0.0059884,-1.4606,-2.2333,0.56091,-1.7841,-0.067153,0.20415,26
0.081808,-2.1623,1.6284,0.7598,0.19551,-0.26561,0.70209,0.60868,-0.75325,-2.9858,-0.49655,-0.67661,0.43642,12
1.0193,-0.060984,0.46109,-0.82631,-0.041573,0.77697,1.2494,-1.1817,-0.71695,0.46367,-2.0189,0.75233,0.7103,12
3.337,0.56367,0.84347,2.0016,2.7487,-0.77949,0.19711,-0.0064767,0.53121,-1.3614,0.14298,-0.47302,0.47624,36
-0.88758,0.05857,0.10586,0.67474,-1.1199,-0.13805,-0.37478,0.69655,1.8532,-0.040114,0.95526,0.4139,-0.59233,30
0.075146,1.4255,-1.0782,-1.1201,-0.6163,-1.6485,0.63639,-0.63827,-0.85001,-0.021789,-0.18427,-0.073272,3.0169,26
-3.0391,0.64892,-1.8799,-0.36551,0.33432,-0.84753,-0.54082,0.22616,-1.351,0.24731,-0.54847,-0.79827,-0.079129,34
0.71444,1.7646,-0.60989,-0.49928,-0.48587,-2.6653,0.21324,-0.36733,-0.57427,1.4135,0.44896,0.10654,2.6735,16
-1.2193,-1.1932,0.0042064,0.72687,-0.29291,0.39818,1.2731,-0.059605,1.0757,0.96969,-1.0592,-0.69554,-2.4853,32
-1.3624,1.2256,1.925,-0.43289,1.3787,-1.6592,-2.5871,-0.52341,1.9314,1.6416,-5.627,0.91324,2.0928,34
-0.97968,1.426,1.7092,-1.9082,-0.40355,-1.9202,0.80815,1.1282,-1.6355,0.81447,0.33005,-2.2144,1.7648,26
-2.1288,0.76631,0.18163,-0.7686,1.7908,0.38578,1.11,1.2856,1.4405,-1.2657,-0.47796,-0.35535,-1.8517,9
-1.0804,2.6881,-1.1667,0.16601,-0.47014,-1.3096,-2.4822,-0.24519,0.81,1.1671,-0.30765,0.051177,-1.622,9
-2.4832,-1.0891,-0.33299,0.62027,1.369,-0.45448,-0.91983,-0.59384,0.10423,-1.2206,1.1735,-1.0509,-1.1674,21
0.14657,-1.2482,-0.05364,1.5085,-0.69248,-1.4044,-1.0728,1.6051,0.30028,-0.15186,1.4979,1.1459,1.4149,7
1.2042,0.045606,-2.9176,1.4036,0.88866,-0.26273,-0.6698,-0.33908,-0.81387,-0.53834,0.35825,0.29395,1.6247,34
1.3044,-0.69877,2.232,-2.3364,0.8736,1.8938,-0.64259,-1.2878,-0.3537,1.052,0.68218,-1.1898,-0.57091,11
-0.08407,0.48118,2.0199,-2.2532,-0.79856,0.86558,-1.1967,0.14102,1.5127,0.65546,2.1164,-0.39713,1.4251,24
1.6395,-0.47581,-1.5285,-1.91,0.39043,0.75768,0.063237,-1.3637,-0.75304,1.6755,-1.0606,-0.32699,-0.3178,13
-0.52733,-0.044578,-0.26956,1.0456,-0.4004,0.91711,-0.67305,0.95377,-0.19903,-2.3376,0.33258,3.3045,0.21436,37
-1.4403,-0.232,-1.9455,-1.3489,-1.0319,0.99027,0.72901,-1.5069,-1.3561,-0.37713,-1.2366,0.48834,0.53323,14
-1.7747,0.45139,0.4826,-0.23354,1.8994,1.2128,0.68996,-0.67605,-0.96236,-0.17796,0.452,-0.3153,-2.6804,27
0.51661,-0.27412,-0.0062209,1.002,1.5037,0.7938,1.4788,1.0608,-0.55504,-2.5609,0.21803,-1.0579,1.3259,36
-2.5615,1.998,1.6715,0.81498,-1.0884,-1.1411,-0.22688,-0.60229,-0.22435,1.0682,0.1847,-0.38649,0.06576,32
-0.4091,-1.7389,1.6393,1.65,-0.010988,0.02237,0.64697,0.62424,-0.43155,-3.2575,-0.43846,-0.5496,0.29242,12
0.91753,0.8225,1.3572,-2.3678,2.524,1.1273,-0.98803,-1.4534,-1.1612,3.5485,2.2942,-0.19196,-1.109,30
-0.1486,0.58354,1.6186,-3.3662,0.18215,1.2545,0.054844,-1.1724,0.51974,0.91169,-0.10764,0.61705,0.24602,9
-0.89707,0.41164,1.8695,-0.935,-0.93905,0.68979,1.1895,0.92422,0.87345,-1.0632,-1.0407,-1.734,-0.97991,26
0.42697,0.025376,0.97385,-0.85786,0.83878,1.8736,-0.24815,0.60292,0.91415,0.69422,0.14185,1.1951,-3.2078,3
0.1541,-1.1432,-0.13122,0.34288,0.67433,-0.098211,-1.7681,1.8411,1.0843,-0.92524,1.7518,1.6648,0.63684,36
0.70844,-2.0621,-1.089,1.1049,0.5819,0.13604,-1.0771,0.97859,-1.0554,-1.6458,-0.35674,4.172,1.5087,34
2.1906,0.080778,0.38237,1.4707,0.52679,-0.67847,-0.88446,1.1254,1.4872,-2.5699,-0.85812,-0.54146,0.15997,6
1.0512,-0.0075569,-1.0685,-0.66199,-0.69365,-0.011684,-0.38657,-1.2058,-1.0335,2.7959,-1.1353,-0.69202,0.37415,25
0.010622,-0.77347,0.72794,0.73691,0.72972,-0.016106,-1.2064,2.1071,1.3649,-1.2653,1.4522,1.6497,0.69207,4
-1.456,-0.25615,-1.9384,-1.3404,-0.92906,0.87265,0.69292,-1.5633,-1.3821,-0.47393,-1.2487,0.48168,0.66107,14
0.25295,-1.9375,-2.8266,0.17999,1.0118,1.2115,1.0361,-1.2751,-1.3177,0.84437,-1.0793,0.054945,0.082042,15
-9.3341,4.6446,2.4951,-14.471,-6.6765,8.1267,7.2051,5.9747,-10.887,-16.273,5.9722,-11.953,16.418,20
-1.3604,1.2063,-0.43028,0.28502,-1.3227,-2.4716,0.10604,-0.083588,-0.18103,0.59949,-1.3471,-2.5718,0.96171,21
-0.5491,1.248,-1.9303,-0.32231,0.10031,-0.92563,0.094332,-2.1423,-2.2903,0.49119,-1.7585,0.37601,0.32355,4
0.8211,-1.7278,-2.3604,-0.041123,0.048161,-0.3196,-0.099745,0.97259,1.2311,0.78335,1.1056,-1.7441,-0.93103,9
1.3835,-0.57383,0.36604,-0.21858,-0.93848,-0.17291,2.0863,-1.177,-0.33286,1.637,-0.9939,-2.1614,1.0179,22
0.83856,-1.0232,-1.4922,-2.1537,-0.55077,1.5791,1.901,-0.74932,-2.5039,0.71544,-0.45247,0.5351,0.79293,15
1.2087,-1.2182,-0.21933,1.1875,0.80021,2.3104,2.2924,0.058792,1.7977,0.20864,0.19814,-1.1457,-3.2795,7
0.15623,-1.1453,-0.1373,0.33794,0.67788,-0.093961,-1.7667,1.8418,1.0845,-0.92868,1.7495,1.6692,0.62659,36
0.52575,1.5406,-0.8758,1.8341,-1.5742,-0.22725,0.55538,0.029966,1.1316,0.96992,-0.40406,1.2001,-1.4037,23
0.29556,-0.55463,2.1559,-1.6565,0.71016,-0.40239,1.7584,0.56066,0.087945,-1.0782,0.28903,-0.19265,1.7082,24
3.502,-2.8206,0.063817,0.97117,0.1944,1.195,1.1676,1.8897,1.0939,1.7491,0.85288,-1.375,-0.051446,7
-1.1524,-1.8735,1.1794,-1.2288,-1.5188,0.71337,-1.7046,-0.14152,0.46987,0.36249,0.92165,-0.72157,0.67169,32
-1.3701,1.9768,-2.0856,1.8823,-1.0782,-0.62239,-0.0017687,0.65892,1.2365,-0.31054,0.73488,-0.19969,-1.0893,15
-0.77207,-1.4318,2.3763,-0.25076,-0.22401,0.81772,0.63359,0.050394,0.75999,-0.17348,-0.05433,0.024704,-1.3839,33
0.29885,2.2492,1.7016,-0.73752,-2.028,-0.20911,0.36455,0.94131,-0.75906,-0.51028,-0.27621,-0.98132,0.72838,34
-1.1936,-1.8417,1.1212,-1.2238,-1.4958,0.7942,-1.6467,-0.037495,0.50278,0.28168,0.91041,-0.7824,0.81963,32
-0.12383,2.0338,-1.8377,1.6325,-0.79677,-0.28466,-0.5925,0.57171,1.4454,0.1902,0.93943,-1.2319,-0.47283,31
-1.6251,2.5506,1.4899,-0.51029,1.3186,-0.63457,0.31931,1.075,-0.62643,-0.6876,-0.44874,-1.1972,0.68307,27
1.5712,0.069718,0.10984,-1.1602,-2.1366,-0.69085,2.3289,-1.3451,-0.95448,1.883,0.43341,-0.47999,0.22124,15
0.11501,2.4275,-0.47148,2.2479,-1.1784,-0.44038,1.6559,0.53308,2.1058,-1.2526,0.21528,-0.30391,-0.64835,15
-1.6513,1.9446,0.05628,0.15136,-0.35426,-0.58864,1.9773,-0.30493,0.2946,-0.40757,-0.53921,-1.4683,-2.524,37
4.8846,1.9751,0.74871,3.5989,2.1241,0.47797,1.2942,-0.65953,-0.87386,-3.09,-0.99997,-0.46598,0.33761,29
-0.56195,0.81549,-0.16741,-1.0872,-0.28668,-0.89879,-1.0323,1.1861,-1.3792,0.22137,-0.72394,-1.187,-1.7436,33
0.22131,-0.93934,1.4857,-2.4496,-0.42557,-0.22924,-0.3768,-1.9275,-0.11835,1.0434,0.32227,0.93721,0.54095,11
0.37328,-0.18536,0.073296,0.73497,0.50679,-1.0416,0.85573,0.15193,0.47437,1.604,0.87718,1.297,0.014675,14
-1.1928,-0.31941,2.2413,-1.0508,-0.95966,-0.32506,-1.3158,0.055986,-0.41775,2.3534,-0.12224,-0.16748,-0.36085,17
-0.14676,-0.79605,0.70398,1.0436,0.26696,-0.54864,-1.5139,1.9534,0.98889,-0.67182,1.6159,1.4139,1.4665,29
-0.042248,-0.45293,-0.36855,-0.21894,0.10971,0.32197,-1.2841,1.9014,-1.4197,-0.45648,1.3077,0.22107,-1.4561,33
-2.4865,2.0515,1.7244,0.87672,-1.0843,-1.0868,-0.26567,-0.68823,-0.20703,1.0366,0.23578,-0.31758,0.034726,32
0.12972,1.2859,-0.59755,2.3442,1.4295,-1.5106,-1.054,1.0269,-1.4839,-0.54324,0.32066,1.3062,-0.12721,25
-0.60122,-0.37812,1.2882,0.15111,1.7978,-1.506,0.68514,0.016043,0.3215,0.82075,1.5936,-1.7467,-1.5958,26
1.3958,0.063871,-0.5676,-0.74963,-1.5248,-0.15514,2.2768,-0.48617,-1.6571,-0.092668,-0.6801,-2.0592,0.04536,24
1.6486,-1.8684,0.72886,1.1954,-0.28883,0.84349,1.2735,-0.51718,0.30782,0.55394,0.37738,0.020763,-1.2589,23
0.63426,0.41224,-1.8796,2.1248,1.5761,-0.50118,-1.2803,1.001,0.28923,-0.34819,0.50233,0.4216,1.7413,25
-0.23917,-1.8876,0.165,-3.3703,0.80983,1.6406,0.012632,-0.29658,0.075225,0.87942,0.86653,0.1856,-0.32699,11
1.2838,-1.5141,-0.13351,1.4483,0.41081,-0.92412,-0.5817,-0.2991,0.66429,0.54973,1.2624,-1.9712,-1.7303,13
0.86034,-0.58998,-1.8768,2.6614,0.91774,0.11191,0.23787,0.35959,-0.62847,1.3459,-0.88151,1.7587,-0.49931,30
-0.88535,-1.0897,1.157,1.6929,1.7504,-1.1042,0.59823,1.6626,-0.90541,-2.4598,0.44746,-0.5194,0.48417,2
1.8858,-1.5441,-1.0318,-0.52984,0.14983,0.29561,-0.63497,1.5831,1.6104,0.54867,1.9959,-1.1761,-0.42783,31
0.77536,-2.3539,-0.22568,-2.2844,-0.60577,0.53812,0.49383,-0.45706,0.91333,-2.7322,0.28709,2.9957,-2.4035,25
1.2239,0.97071,1.4172,-0.91789,-0.31523,-0.81286,-0.18436,0.83668,-0.01687,-0.48491,0.19418,-1.8354,1.8951,29
-0.78221,-0.0022569,-1.4736,-0.81952,1.2607,1.5557,0.22831,-1.945,-0.15311,1.988,-1.2714,-1.142,0.54462,8
-1.5263,-0.4667,0.96167,1.9847,0.29329,-0.30937,-1.6794,-0.41659,0.74298,0.13218,0.15021,2.1763,-0.51166,33
4.8832,1.9934,0.75298,3.5831,2.1199,0.48636,1.2679,-0.64991,-0.85296,-3.0899,-1.0027,-0.46524,0.34884,29
-1.1277,-0.22536,0.93981,-1.8336,-1.9762,0.65035,-1.9521,-0.3998,-0.10417,-0.025596,0.97157,0.63587,0.26005,23
1.0896,-2.0714,-1.6646,3.0153,-0.25159,0.82833,-0.98385,-0.76706,0.64403,0.44142,-0.51373,1.2837,1.0974,25
1.6559,-1.8818,0.71924,1.1741,-0.30165,0.83133,1.284,-0.52344,0.30892,0.55763,0.36809,0.00086297,-1.2604,23
0.0029914,-0.93115,1.1967,-1.7942,-0.98122,-0.65624,1.3158,0.79816,0.2289,-1.0269,0.79771,-0.64608,2.2647,25
-0.23672,-1.2938,-2.0601,-0.49767,0.39802,0.37831,-1.7077,0.74362,-0.73819,-1.3747,1.6754,3.2776,0.55448,36
0.25072,-0.49577,1.0867,0.32983,0.65053,2.0489,-0.38985,1.104,0.97477,0.092012,0.23099,-0.21989,-2.4146,28
3.9534,0.41017,1.6239,2.1167,1.9432,-2.2745,0.2462,-0.55406,-1.3693,-2.5731,-1.4693,-0.44167,1.0473,24
-0.63236,-0.26857,1.5526,-0.049445,1.8102,-1.3887,0.086784,0.35005,0.41896,1.1452,1.8574,-1.4816,-1.3738,17
1.2344,0.93377,-0.71031,-1.1247,-1.4168,-2.2015,2.0277,-0.81906,0.022497,1.0187,0.08975,0.13412,1.5432,14
-2.914,-0.72042,-0.50372,1.3819,1.3169,-0.34682,-0.40112,-0.46229,-0.2008,-1.1152,0.90519,-1.5986,-0.92527,15
-1.3518,0.7333,1.3602,-0.23,-0.11422,1.8993,2.6296,0.41323,0.24034,0.33098,0.82963,-0.52205,-2.5176,3
1.2198,-1.1131,-1.7065,2.5011,0.03582,-1.2834,-0.5179,1.7746,0.23685,-0.55115,0.73254,-0.059956,0.76844,35
-2.3138,0.51455,-1.6146,0.6466,-0.30439,-0.47288,0.61757,-1.4104,-0.19348,2.6137,-1.7098,-0.95498,-0.22562,6
-2.6208,-0.5303,-1.402,-0.81399,-0.46697,-1.6349,-0.86964,-0.80859,-1.0764,0.8458,-0.57627,0.080965,-0.13317,6
-1.7926,1.1103,0.026381,-1.0072,-0.14109,0.49233,-1.4108,0.38481,1.1124,1.2278,0.15842,-1.9903,0.93165,27
1.5596,-0.14219,0.28407,-0.042766,-1.4001,-0.13278,1.9949,-0.95187,-0.95554,1.2737,-0.9884,-2.2218,0.72721,33
-0.079939,-0.54147,-1.6783,2.1955,0.79183,1.5288,0.72598,-0.40472,-0.057016,0.23381,-0.75872,2.2774,0.37595,25
0.65209,-0.73597,1.0848,-0.0069898,0.54468,2.1948,-0.13643,0.86838,1.5677,-0.1575,0.80919,-0.19374,-2.2005,35
0.82632,-0.31216,1.1117,1.4781,-0.81569,1.9517,0.98595,0.94516,1.1095,-0.03942,-0.26798,-1.7583,-0.70222,34
-0.83271,3.485,1.0772,-0.2052,-0.38702,-0.11484,1.0519,0.62801,0.14521,0.48747,-0.54076,-1.6359,0.13705,32
1.0816,0.80824,-1.2312,0.3756,-0.25932,-0.48047,-1.1896,0.74469,-1.4926,0.22606,0.074324,2.2842,1.6914,35
0.2332,-0.38132,1.2935,-2.0313,-1.0455,0.16449,-0.4538,-2.3612,-0.071275,0.73067,0.50115,0.68248,1.1897,12
-2.6367,1.7853,1.4418,0.91781,-1.1221,-1.2048,-0.14127,-0.53297,-0.09575,1.1766,0.49043,-0.39789,0.02658,26
1.279,0.44485,-1.5747,2.7938,0.81638,-0.33356,-0.58691,1.782,-0.20479,-0.31204,0.85565,-0.35607,0.94284,20
0.54259,2.4402,1.4324,-1.0292,-1.7533,0.32221,0.62246,0.92554,-0.61289,-0.014881,-0.41724,-1.3629,0.8325,29
-1.2713,1.7742,-0.30747,0.34213,-0.70442,-1.2886,-2.1962,-0.22322,1.2666,1.0072,0.9264,1.2394,-1.7919,15
-0.93604,-0.27494,0.27296,-0.94475,-0.074001,-3.1015,0.99324,-1.2878,-2.5658,-0.19365,-0.26335,-0.81354,1.1717,25
-0.41628,0.050496,0.91412,1.1968,-0.26371,1.5872,0.85377,0.80317,2.1147,-0.71571,-0.72429,-2.0765,-0.72868,25
0.49404,-0.31338,0.035098,1.0083,1.5663,0.761,1.4309,1.0707,-0.50688,-2.5124,0.20789,-1.0885,1.3969,36
-1.4192,-0.20823,-1.9778,-1.3504,-1.065,1.0372,0.73136,-1.48,-1.3323,-0.33261,-1.2384,0.51032,0.46916,14
1.266,-0.44319,-1.7396,2.3687,-0.37779,0.38641,-2.1667,-0.61562,0.25806,2.7758,1.721,1.0703,-0.051408,34
0.045905,-1.0079,0.6002,-0.14598,0.84997,-1.4798,-0.097519,0.86757,0.41826,2.2449,1.387,-1.4613,-1.5159,7
0.22053,0.78952,-1.8107,0.89737,-2.3963,0.91654,0.60856,-0.79729,0.74885,0.69687,0.5979,1.0271,-0.86158,31
1.1008,-0.21929,-0.93695,-1.5405,0.24539,0.65249,0.29572,-1.3697,-1.571,2.572,-0.97461,-0.065572,-0.12585,24
0.18266,-0.72002,0.76045,-0.050687,0.52679,3.4141,0.91066,1.3954,0.28843,-0.23008,-0.0010222,-0.17268,-1.6941,28
1.154,0.021732,-0.12586,-0.38208,-1.6022,-0.68744,2.2064,-1.1747,-0.83614,1.194,-0.84729,-1.923,-0.35064,8
0.067708,-1.0096,0.4491,-0.13012,0.65054,-1.1733,-0.2423,0.98647,0.10934,2.4281,1.2232,-1.4797,-1.8782,7
-0.28386,-0.4801,-1.5328,-0.84249,1.2412,1.5685,-0.5395,-1.997,-0.77018,2.125,-1.846,-1.3662,1.0416,33
2.0595,-2.5344,0.067153,-0.65349,-1.1479,0.80622,1.0501,0.17347,0.45355,0.76456,0.10438,-0.775,-1.9334,33
-1.5837,-0.48779,1.9421,-0.90822,-0.99471,-1.1792,-0.69337,-0.27291,-0.41938,2.081,-0.10699,0.10874,-0.35384,29
0.23509,0.45152,1.5448,0.5465,1.1597,0.85067,1.6125,-1.1019,1.2459,-0.75124,0.15076,-0.94733,-1.234,25
-0.55501,-0.036845,0.91736,-0.14344,-1.6746,0.75519,-0.27627,-1.4308,-0.95555,-0.93645,0.075241,-0.88342,-1.1296,22
1.4013,-0.44726,2.11,1.7772,1.2883,-1.1693,-1.0553,-0.10179,0.36752,-1.5796,-0.2085,0.60938,0.37047,33
1.1403,-1.4643,0.37018,-0.086462,0.15234,1.0529,-0.8102,1.4331,-0.16869,-0.51047,0.043135,3.9608,1.6713,31
-1.4463,-0.45083,-1.1361,-1.254,0.64361,1.596,2.3171,-1.7756,-2.3987,0.12086,-0.69192,0.66859,0.75181,13
-2.7499,0.7026,0.45468,-0.039301,-0.85476,-0.0046509,-0.67757,-0.18148,0.35575,-0.70238,1.182,-1.6743,1.6172,27
1.0568,-0.14118,-2.959,1.6179,0.68923,-0.30235,-1.0664,0.078813,-1.1505,-0.26927,0.23221,-0.085402,1.7789,34
1.1187,0.72964,-1.0635,0.45934,-0.14294,-0.39364,-0.90973,0.85433,-1.542,0.1633,0.11188,2.3955,1.7642,35
-2.9416,0.70727,-1.7409,-0.29742,0.8218,-1.0414,-0.64195,0.13253,-1.2009,0.85737,-0.65394,-0.57428,0.53927,32
-0.84547,1.2107,-0.54549,-0.19667,0.43518,-0.1768,1.6693,-0.50792,0.75688,0.5133,-0.67207,-1.8719,-2.4444,14
-0.43221,-0.89257,1.4849,1.4326,1.9304,-0.93916,0.2468,1.4706,-1.5996,-2.3567,0.10339,-0.45824,0.82753,12
0.038141,0.22742,-1.4196,-1.5482,0.26785,0.15628,1.7858,0.67061,-0.22352,0.36411,1.1216,0.2214,0.64243,29
0.58778,0.19421,-1.3527,-0.08494,-0.32405,-0.065196,-1.6005,0.71015,-1.3158,-0.18906,0.45947,2.8588,1.6552,37
1.8362,-2.0527,0.61928,0.47404,-0.44215,0.73188,1.5391,-0.85141,0.61559,0.51243,0.099559,-0.57997,-1.4453,11
0.022071,-0.79167,0.67826,0.70477,0.748,0.011793,-1.2148,2.0965,1.3772,-1.2724,1.4482,1.6626,0.63851,4
0.27565,-0.39243,1.1443,0.37226,0.77071,1.9994,-0.33928,1.1467,0.93396,0.15137,0.075377,-0.28769,-2.4444,28
-0.70779,0.97946,1.1116,1.1529,-1.9792,0.26449,-0.28483,-0.13804,-0.77397,-0.67641,0.53834,-0.075423,-2.7079,1
-0.78718,-0.27277,0.75219,0.19061,-0.026632,0.8794,-0.35048,0.29071,-2.4786,1.2457,1.5022,-0.5812,1.0408,34
-1.1065,-0.13828,1.0151,-0.95894,-0.45634,0.36522,0.82387,1.1406,-2.404,-0.48106,-1.5367,-0.55331,-2.2493,33
0.93003,0.99234,-1.6267,0.5916,-2.0847,1.6928,-0.32498,-0.69865,1.4022,0.60192,0.98125,0.52426,-0.70912,2
-1.1435,-0.73461,-0.73704,-0.60787,0.38304,1.3361,1.5303,-2.0853,-2.2433,0.48138,-0.39924,1.191,1.0504,6
-1.7592,1.5545,-1.9224,-0.2526,1.9842,-0.65151,-0.21133,-0.68982,-1.1294,0.65596,-1.052,-0.35933,-0.44394,13
-13.896,-3.0652,-8.0981,-15.027,0.70023,-0.31965,-11.935,11.574,5.4976,4.7625,-6.833,6.4905,1.5693,31
-1.0562,0.27219,-1.7616,-1.2691,-1.2913,0.93099,0.68064,-1.02,-1.4692,0.66167,-1.5857,0.46923,-0.70352,35
0.75126,3.0036,-1.6207,0.76552,-1.6309,0.24998,-0.60593,0.71236,0.080309,-0.39926,0.79347,1.2437,-0.51394,22
1.3727,-0.40654,-1.7723,-1.8465,0.51503,0.37196,0.051216,-1.6742,-0.48711,1.1763,-0.92052,-0.024027,1.0932,4
-2.1907,1.3164,0.14669,0.39062,0.29799,1.0252,0.76715,0.9832,0.78641,-1.8497,0.39282,-0.35128,-1.487,28
0.70916,-0.51166,-2.1096,-0.72071,-0.65787,1.4615,-1.0559,-0.3315,1.1137,2.6598,1.3192,1.5045,-1.0501,21
-1.1902,-0.5752,1.6973,-1.0949,-1.3167,0.32004,0.36445,-2.2016,0.17781,1.9276,0.1564,-1.2196,1.4211,34
-0.056823,-0.67806,1.1406,-0.1647,1.3125,-1.3493,-0.052471,0.75925,0.34054,1.8791,1.5194,-1.422,-1.6127,3
-1.0795,2.2051,-0.1082,0.34443,0.37624,0.031082,-0.57282,0.020207,2.2051,0.37297,0.015123,0.062821,-2.9368,37
1.0388,-0.18599,-0.91957,-1.5321,0.17875,0.75292,0.36779,-1.4173,-1.5583,2.6498,-0.98603,-0.057512,-0.085948,24
1.0277,-0.51063,-1.7079,2.7269,-0.26079,-0.98543,-0.49596,2.2723,0.14865,-0.40566,0.94709,0.32508,0.38914,35
-0.11961,0.82154,-0.64104,-0.58096,-0.67545,-0.52191,1.2271,-0.51163,-2.4816,1.2509,1.4061,-1.4317,1.0224,4
-4.4327,-7.3448,3.661,1.08,-1.3159,-2.1787,-2.9248,0.77222,6.1726,-0.39493,5.0684,3.8671,2.5121,36
-0.81304,0.64593,2.271,-1.2586,-1.5149,0.79447,-1.3196,-0.49967,-0.13133,2.1558,-0.64453,-0.90819,0.036417,25
0.92733,1.0007,-1.6187,0.60009,-2.0881,1.694,-0.32943,-0.69753,1.4028,0.59991,0.97438,0.5299,-0.72049,2
0.95836,2.4039,-0.47809,1.2089,-0.689,0.082583,-0.74931,0.19318,2.6186,0.99914,0.6689,-0.055986,-0.21004,37
-0.060456,-0.76374,0.9944,-0.12606,1.2562,-1.4469,-0.0037528,0.68747,0.41764,1.9585,1.5405,-1.4494,-1.4966,35
-0.42707,0.89667,1.1885,-2.5359,-0.065234,-0.84448,0.34339,1.6847,-1.862,0.71889,0.37082,-2.5088,1.5133,32
0.35858,-0.94754,0.075758,-3.8034,-1.7825,0.42373,0.40029,-0.65934,0.841,1.9133,-0.050693,0.30398,-0.16404,19
0.51137,-0.24599,0.033042,1.1745,-0.74671,0.15476,0.24844,1.4785,0.031203,-1.9537,-0.41179,3.0329,-0.57215,34
-0.50732,0.69653,0.79168,-1.837,0.05625,0.42225,0.43571,0.78953,-1.4246,0.31139,2.1141,-1.766,1.5371,27
-0.62687,0.45178,-1.0715,1.1266,0.21556,-0.80378,-1.2648,-1.4689,2.3464,1.9106,-0.062149,0.25262,-0.95068,22
