2.1542,0.63122,-1.9573,-2.14,0.15523,1.48,0.52921,3.5611,-0.92031,-2.5719,-0.098065,-0.51416,16
-2.2652,-0.50576,4.2115,3.4709,-2.4524,-1.8472,-1.8731,1.0989,1.8929,-0.25973,-1.904,2.5792,37
1.8204,2.0116,0.32968,-3.1,-0.02493,1.7149,-0.29191,1.1483,-1.2356,-3.0068,0.62647,-3.442,30
1.0425,3.2828,-0.73072,-3.8181,5.1009,-0.50606,4.7816,-1.5999,3.4648,3.1711,1.3366,4.1772,6
5.3702,-0.11995,2.4267,-1.9264,-1.195,-0.9273,2.4483,3.2374,3.9831,0.40826,-1.1834,-1.1842,24
-0.22692,-8.7737,0.11912,8.9939,8.4919,-10.178,-0.33048,-2.5657,-5.014,5.3864,-3.1589,17.521,5
-0.3733,1.3444,0.28552,-0.23485,2.513,1.4602,2.6432,-2.1998,1.4144,1.6154,1.133,2.6817,20
1.3264,-0.34263,-1.2352,-2.4825,-2.3136,-0.91217,-1.5441,0.11154,1.8616,-2.2746,-1.4451,0.15546,32
-0.38431,2.2086,-0.35645,1.137,4.1332,0.029848,1.651,-1.2033,-0.23052,0.92251,0.24734,1.6381,19
1.3722,3.4064,-0.36255,-4.4051,0.37891,1.6369,0.29726,1.3697,-1.4514,-1.2657,0.014342,-1.4608,7
-2.718,2.6727,-0.83589,-0.41263,2.62,0.21411,1.195,-0.62916,0.12597,2.208,-1.0296,2.0638,32
3.1644,4.1104,1.6431,1.4703,3.157,-2.5967,4.5721,1.3889,-2.0006,0.64568,-0.7329,-1.1891,32
-19.008,1.4853,4.0862,-19.263,19.003,-2.1497,-8.0434,-0.072284,15.181,13.408,-9.1853,16.168,32
1.2674,0.018067,-0.14677,0.13135,0.065509,-0.51054,2.7298,4.6003,0.19081,0.11132,-0.24429,-3.6109,35
0.44447,-0.12885,-0.0002497,-1.9749,0.68031,1.6819,3.5199,4.5599,-0.65098,-0.71979,-0.65398,-0.18997,11
2.0741,5.9285,0.94302,-6.5006,0.57926,1.1465,1.0743,2.4759,0.75445,-0.29915,-0.23191,-3.1582,10
-0.94304,-1.3103,-1.2144,1.6863,2.6652,-2.1062,-0.075426,-0.47029,-0.67923,0.52761,1.6441,0.088871,35
3.3882,-1.7736,-2.9028,-0.78703,2.6908,0.46771,-1.3115,3.1791,0.66837,-0.90802,-2.8002,-1.0047,23
-1.5225,3.6633,-0.82796,-1.7906,4.3864,-0.56923,5.439,-1.8324,3.5535,4.0202,-0.20552,4.3461,23
-0.093611,1.4736,1.4144,1.3877,1.8782,-2.3656,3.1009,-1.3264,0.72326,1.556,0.54909,0.69841,36
-1.3109,0.63359,4.2655,3.1609,-1.1791,-2.3132,-1.8642,0.99388,0.48967,0.32273,-2.3821,1.8198,4
2.1025,-2.7435,0.32622,0.80726,-1.0595,-1.4255,-1.2329,-2.6245,-0.31756,0.35188,1.0117,-1.0612,36
2.3251,-6.943,-1.8462,-0.11192,0.76969,-3.4777,-4.3638,-4.5714,0.95027,0.88602,-1.0119,-0.17689,13
0.018838,-0.71529,-0.35363,-2.93,-0.93453,1.2534,-1.0831,-0.49221,0.58657,0.84368,-2.5983,-1.6243,23
-0.60702,-0.90204,-0.59661,-1.3379,-0.0011453,1.1512,-2.9093,-0.73932,1.0327,0.92468,-4.0451,-1.1723,32
1.1515,-4.794,-1.9012,2.534,2.4956,-1.3271,-2.2417,-7.5765,-0.3648,1.9237,-1.4506,2.6689,12
-4.7892,-3.9777,-8.1911,0.69364,-5.5733,1.2346,-8.6734,-6.5994,-1.9927,1.6193,12.869,9.3757,26
-3.2537,1.2112,2.5353,3.1152,0.97988,-2.4056,0.073767,1.2577,-0.70068,-2.1151,-3.6899,2.227,22
