2.502,-2.0072,0.47964,0.27751,0.34036,-0.60015,-1.8037,1.7402,-2.2995,1.5082,3
0.54509,0.19349,1.8348,-1.028,1.7398,-0.91395,0.77046,-0.065493,-1.6696,-1.874,24
2.4733,-1.7993,0.61262,-0.50715,0.014614,-2.4259,0.4638,-1.413,-0.5311,-0.19392,33
-0.83587,-2.2208,0.022097,0.14034,1.3615,-1.651,1.325,-2.7899,-0.74643,2.5154,20
-0.33423,0.63704,-0.66038,3.065,-1.5069,-3.9529,1.9164,0.72172,-0.59927,0.29628,34
1.1779,2.6655,-0.22811,1.4354,1.4963,-1.1985,-2.6682,1.7909,-0.21736,-0.28527,37
0.17969,0.13943,-1.7969,-1.2824,-0.50076,0.027955,1.1163,2.5212,2.0204,-0.69855,34
0.80492,0.12534,1.7997,-0.9827,1.9619,-1.0635,0.84584,-0.19429,-1.641,-1.547,23
1.3043,-2.1092,-0.73177,-0.35474,-0.29425,0.60155,1.2159,0.16953,0.47338,-2.622,11
1.2723,-0.43839,-0.94471,-0.84959,0.27397,-1.2997,-2.9547,0.13842,-0.5952,-0.80278,32
-1.6036,1.6613,0.68944,-2.1617,0.28295,-1.0533,1.7736,-0.39801,-1.5787,1.3623,37
0.19342,-0.64007,0.6341,1.0198,-0.44766,1.3499,-1.2949,0.67613,-2.8252,1.8584,7
0.44817,-0.088027,3.0849,0.068777,-1.6932,-0.99329,0.66376,0.27983,-1.2045,-2.6895,9
0.93735,-1.3665,-1.1904,0.9766,-0.84398,0.67892,1.0616,-0.69865,0.077728,-1.9723,35
-0.98926,0.6256,-0.4399,-1.9409,-1.8123,-1.6466,0.77913,-2.633,-0.95827,2.0049,24
-2.3506,1.324,-0.3289,1.2265,0.45889,-0.58242,2.361,-1.9591,-1.6291,1.2348,4
-1.1808,-0.34707,-0.9308,-0.45315,-1.9391,0.043459,0.048704,-3.1255,-1.3955,-0.014607,15
-2.1586,-1.5114,0.23506,-0.81253,-0.92479,-0.34253,0.18888,-2.8628,-1.015,1.7823,4
0.95477,-1.0994,-2.0259,1.4906,0.46838,2.5855,-0.92772,1.0844,1.6684,0.93506,34
3.1989,-0.49379,-1.0887,-0.35686,-1.4205,0.90802,-0.45629,-1.2361,1.3626,-3.1505,22
1.7294,-0.050979,-0.95954,0.027532,0.72532,-0.096918,1.3065,2.24,-0.20475,0.73229,32
-1.7083,0.72313,-0.30274,2.0185,0.50534,-0.22046,2.0027,-1.3264,-1.671,1.4016,12
1.6098,-2.0884,2.6409,-0.18585,-1.7047,-0.84773,0.098589,-0.44087,-1.5728,-0.89108,24
-0.061226,0.32322,-1.7912,-0.20266,-1.3825,1.4262,-0.27991,0.28312,3.1079,1.0623,6
-0.7377,-1.4399,1.6158,0.095682,0.60635,-2.3961,0.96346,-1.8401,0.63321,2.0548,30
-0.97717,2.2577,-2.2158,-0.87508,-1.5018,2.7178,-0.15255,-0.096031,1.2401,-0.11513,6
0.067464,0.67752,-1.6305,2.5619,1.1727,0.69837,-0.63502,0.34417,1.1279,-0.71118,27
-0.83365,0.21149,-1.773,-1.104,1.4681,-0.7361,-0.58067,0.61943,1.4187,-2.2807,29
-0.28548,1.7481,-1.6915,-2.9092,0.67776,1.1434,-0.55854,-0.06319,2.3756,0.53677,26
-1.308,-0.024102,0.26073,1.7645,-4.0339,-0.012586,1.1661,-0.15841,-0.41813,0.34542,12
0.39576,1.018,-0.51224,-1.9395,-0.070526,0.30526,1.0509,-0.046253,1.3461,-2.1096,12
-0.16468,1.5242,-2.1339,1.1953,-0.18061,-1.9143,1.5382,0.13639,0.076719,-1.1841,36
0.9897,0.41679,0.36691,0.72726,-0.48765,-0.13766,0.39528,0.0039352,-1.9568,-0.51857,30
-1.1476,0.35513,1.557,-2.5139,0.82761,0.33608,0.66429,-0.98368,2.2371,1.2184,26
0.55776,0.70461,-2.4998,-0.55416,-0.70678,1.3648,0.77472,-0.79239,2.1189,1.6199,34
-1.0309,-0.03535,1.0559,-2.6292,1.8827,1.0736,-0.1642,-1.8504,1.2216,1.6789,16
1.264,-0.6208,-0.96226,-0.9704,0.37001,-1.3384,-2.8699,0.16604,-0.78563,-0.71172,32
0.98529,-0.15502,0.68985,0.30025,0.94589,-0.69857,0.78712,1.6444,1.3764,0.99719,34
-1.1985,1.2641,1.9534,1.4799,0.34581,2.0545,-0.62615,1.5962,2.0495,0.45089,26
1.194,0.67949,2.3845,0.79838,1.6578,-1.9065,-1.4661,2.2219,-1.1774,0.42605,9
1.1592,-0.24663,2.1668,0.48825,-1.6907,-0.91702,0.74948,-0.62418,-1.3899,-2.9519,9
0.23244,2.6317,1.7505,2.1956,-0.32332,-0.87145,-1.7563,-0.52163,-1.7317,-0.2279,21
-0.83864,0.34998,-0.53176,1.5922,-0.62119,1.0492,2.4085,-0.5118,-2.0397,0.72009,7
-2.3255,-0.42488,1.5903,0.38545,0.29725,-2.2066,2.1729,0.81991,-0.26123,1.8702,34
-0.14076,-2.8081,-0.011901,-0.11031,1.2314,2.0596,0.42433,-0.41756,-0.31857,-1.9989,11
0.65591,-0.58142,-0.18408,1.3981,0.30277,2.4448,-0.018417,-2.497,1.1943,-1.3506,24
-0.30551,-0.30001,-1.9513,-1.5193,0.54113,-1.2929,-0.47245,0.66666,1.3731,-1.799,13
-0.94635,1.4752,0.56185,-1.4669,-0.19637,-0.55547,1.7279,0.012963,-1.9882,2.773,37
-0.86083,1.6767,-0.55428,-1.0913,0.4958,1.8451,-0.05333,2.4661,1.8989,-0.3908,14
-0.39286,0.28941,0.46876,2.3268,0.23535,-1.086,-2.4415,0.66018,-0.74733,-1.1578,27
-1.6307,-0.81799,-1.3666,1.224,-2.5215,-1.5557,1.0869,0.20158,1.6535,0.62254,36
0.95376,1.5538,-0.49639,0.60303,2.1086,2.8338,-1.5407,0.45927,1.1105,1.1058,32
-0.92776,0.12729,0.49107,2.2314,-3.5819,-0.22252,1.6757,-0.27746,-0.52159,0.12322,12
-0.64179,-1.8824,0.029597,0.9453,0.18986,3.0992,0.38219,-0.5138,-0.3471,-2.9319,30
0.15319,-1.9572,-0.55518,-0.14891,-1.6616,2.0479,-0.39246,-0.72279,-0.41235,-1.5128,9
1.658,0.038367,0.74958,1.6748,-0.15727,0.59005,-1.8187,1.5921,0.99678,1.3754,26
1.0741,-1.5188,-0.29302,1.4768,-0.35345,-3.3036,-1.0701,2.0149,-0.20491,-0.50515,3
-0.92153,0.85057,-0.92193,-0.41727,-0.81669,-0.094617,3.6732,-0.69857,-2.2751,0.36043,36
-1.7421,1.9971,0.99595,0.11011,-1.208,-2.2799,2.2498,-1.1318,-2.2697,1.7871,34
-0.12253,1.4226,-1.3569,1.5834,-2.0386,-0.639,1.6381,-1.7942,1.6709,-1.0749,6
-0.49524,-0.91463,-1.872,-2.4721,0.013947,0.26755,-1.3592,0.79228,1.9046,-2.0813,25
-0.30448,0.28816,-1.1105,-0.92191,-0.77347,-0.031342,3.0526,-0.28141,-1.9221,0.18524,4
-0.90147,1.7795,-0.60594,-0.96731,0.58284,1.8009,-0.11412,2.3888,1.9293,-0.28306,14
-0.092731,-0.20457,-1.5841,-1.6236,2.1437,-0.097021,-0.42309,2.9644,1.2829,-0.047521,15
-1.3909,-0.58281,0.14177,0.31434,0.1942,2.1544,2.1094,1.1121,1.3934,-0.57422,20
0.40773,-0.71874,0.4214,-0.042812,1.5727,1.1775,-1.0224,0.014086,3.1213,1.8423,21
-0.68487,1.8562,-1.4175,-2.7068,0.74376,1.5047,-1.2855,0.1888,2.2694,0.14884,4
0.14486,-1.9843,-1.6246,0.94671,0.40201,0.26812,-1.5628,-1.2013,-3.1133,0.059323,9
-0.50619,-1.1616,1.6465,-1.6416,0.14993,-1.0077,-0.29292,0.71921,1.3095,-2.8701,22
0.62434,1.1359,-1.4433,-1.7158,1.7083,-0.58762,1.4691,1.8016,2.2287,-0.84639,15
1.8496,-2.0956,-0.39828,1.0366,0.43712,-2.3202,-3.9914,0.66478,-0.80831,1.3826,7
-0.92031,0.85967,-0.92733,-0.42339,-0.81387,-0.1001,3.6779,-0.71249,-2.2802,0.36063,36
0.81341,0.14127,1.819,-0.98509,1.9517,-1.0667,0.84053,-0.18216,-1.6467,-1.5267,23
0.17686,-0.86914,1.3458,0.50742,-2.3893,0.97891,0.46621,1.9229,0.70654,-0.32427,24
0.72393,-4.4179,-0.67131,0.65557,-0.86846,-0.029057,-1.6507,-2.0928,-1.3278,2.501,7
0.0077164,0.78647,-0.7907,1.0962,0.9201,1.8403,1.056,-0.46525,-0.185,-2.4217,32
-0.15865,0.30203,1.6865,-1.7844,-0.23208,0.67478,-0.010744,-0.95048,-1.7097,-2.0376,15
1.503,-1.1393,-0.43182,1.6701,-0.89914,-0.53763,-1.8298,0.42627,1.1803,-0.40034,33
-0.16824,-0.11896,2.0356,-0.08245,-0.12597,2.9115,-0.21507,0.082425,0.37246,1.7571,34
0.0026552,0.78521,-0.81336,1.1217,0.878,1.8004,1.0933,-0.44674,-0.17439,-2.4298,32
0.51445,0.30785,2.3275,-1.7706,-0.3484,0.70405,-0.32395,-0.81311,-2.3453,-0.61931,31
0.66045,0.61154,0.1808,1.5422,0.22097,1.9224,-0.095311,2.4524,-0.11219,3.0461,27
0.20601,-0.45473,1.7859,-2.7147,1.2166,0.078544,-1.3292,-0.78156,1.6945,-2.4397,15
0.94634,1.8515,1.4647,-1.4971,1.6573,1.2561,-0.46066,0.34752,-2.3947,-1.6779,15
1.1001,2.338,-0.89477,1.0158,1.1482,-0.75799,-2.9634,1.7699,-0.18817,-0.36126,37
-0.5108,0.059753,0.27012,-0.3669,-0.86168,-3.3498,1.1778,-0.5005,0.57083,-2.0604,29
-0.86855,-0.89438,-0.42107,-2.2985,-0.8522,1.5734,-0.47896,0.69992,0.26045,1.9156,33
-0.71994,-1.2571,-0.44497,-0.3579,-0.83805,1.3241,-1.1413,-0.90935,0.89077,-3.0187,11
-0.31833,0.33814,0.42114,-0.92569,0.55458,-1.78,-0.79826,-1.6071,0.28523,-0.31173,14
-0.21207,-1.1789,-0.573,1.19,0.42384,3.47,-1.8705,1.2155,0.6069,-0.25457,17
-0.61265,0.19341,-0.72109,0.0064026,-0.9296,0.79772,3.0055,0.0052031,-1.9681,0.14219,29
-2.1039,-0.58746,-1.8255,-0.39409,-0.58384,0.40426,0.050515,0.56555,-1.3825,1.9819,33
0.8749,1.6301,-0.45526,0.59486,2.1461,2.833,-1.5395,0.50116,1.0301,1.0411,32
-2.3321,0.42713,0.20732,0.99104,2.5334,-0.38698,2.7149,-0.29612,-0.045149,1.1407,25
0.28113,0.47257,0.75155,1.3652,-1.8302,0.10956,-2.042,0.71601,-2.2049,2.1051,26
-0.37238,-0.33554,1.2726,-2.6104,1.3995,-1.3204,-0.28067,1.192,1.6545,-0.85348,24
0.54365,-2.4458,-0.90564,1.6006,0.63951,-0.19236,-2.0339,0.26057,-0.29658,1.3823,23
-1.6346,-1.1769,1.562,0.39025,0.57275,-0.6784,2.6976,0.56971,-0.79378,0.51106,25
1.0863,-2.0392,-0.80169,-0.3361,-0.1706,0.55401,1.2329,-0.29654,0.62679,-2.9382,11
-0.13723,-0.74424,-0.27465,0.16784,0.52862,-0.39133,-2.1458,-0.92256,-2.5467,2.2741,13
-0.94613,-1.653,1.7482,0.1917,0.41715,-2.2458,0.94257,-1.8205,0.64106,1.9358,30
-0.27717,-0.38278,-0.7077,2.0938,-2.9755,-0.1464,0.78101,-1.4315,0.62704,1.8451,2
0.09084,-2.7884,-0.50074,0.72081,-0.35446,-0.4715,-0.11961,-1.1732,-3.2688,0.84295,31
2.2489,3.3462,-1.5971,0.1544,-2.2572,2.2229,-2.3865,1.7741,-1.3595,-1.8939,25
0.53924,-0.64043,2.934,0.49735,0.64141,1.921,0.31085,1.8062,0.81938,0.41573,29
0.11198,0.79257,-3.0137,-0.94753,-0.028861,0.57308,-0.30194,2.0533,0.47799,-2.1981,8
-0.5668,0.18823,-0.3646,-0.8236,-3.2208,-0.93796,-0.22286,-1.8537,-1.5911,0.1083,33
-0.49615,0.058381,0.26949,-0.35944,-0.86022,-3.3522,1.1759,-0.50644,0.58853,-2.0503,29
0.35297,0.24627,-0.7363,-0.23785,1.1662,3.264,0.24119,-0.69291,-0.083317,-1.5046,23
-1.395,-1.4018,-0.42563,-1.0605,-0.93946,-2.622,2.3975,-2.3289,-0.32357,1.9618,25
0.56767,-2.4581,-0.9131,1.5787,0.65722,-0.18928,-2.0139,0.26325,-0.30585,1.3759,23
0.44162,-0.94706,2.1375,-0.76921,-1.4332,1.7432,0.93944,1.3208,0.96935,-1.0055,25
-2.5826,1.5987,-0.17964,-1.1477,0.42866,-1.1525,2.7221,-1.8349,-1.5632,1.0895,36
0.80029,-1.2448,0.21302,0.82089,-0.86869,-2.764,-1.4618,0.77767,-0.25171,0.74582,28
0.2586,1.5286,1.016,1.1131,-0.63804,-2.1797,2.6712,0.6728,0.31282,-2.2931,24
0.10513,0.2381,1.1277,1.2686,-1.8506,0.21397,-1.4438,0.48714,-2.3436,2.1865,17
-0.9694,-0.1472,0.92004,-2.9507,1.5435,1.523,-0.73659,-1.1645,2.0766,-0.72544,14
0.49364,2.6012,1.1936,2.5437,-0.087905,-0.061789,-2.2782,-0.74952,-1.928,-0.53051,15
0.38216,0.63731,1.0698,0.8405,0.40141,-2.571,-3.3688,1.9185,-0.80094,-0.65706,3
-0.98859,-1.3296,-0.22444,2.236,0.52966,-0.43337,1.9071,-0.23329,-1.155,0.9681,35
-0.88748,1.3861,-2.6086,-1.6386,-1.6448,2.9136,0.45391,0.22285,1.2369,0.088806,6
-0.080542,0.35196,-1.8171,-0.22378,-1.3523,1.4111,-0.28619,0.25864,3.1217,1.0766,6
0.047882,0.69557,-1.6202,2.5809,1.1856,0.70183,-0.65569,0.31389,1.1021,-0.72526,27
-0.40091,-0.88312,1.5295,-1.9676,0.30815,-1.23,-0.82403,0.87536,1.2064,-2.1792,33
-1.5627,-0.95839,0.3982,-0.20331,0.1404,-1.0143,0.62058,-2.4854,-0.0091556,2.8511,25
0.85938,-1.4854,0.38303,1.1548,-1.3671,-2.1915,-1.4273,1.1659,-0.67012,0.85748,35
0.93807,-1.9418,1.5393,0.020543,-0.2107,-0.61959,-1.7614,0.75513,0.5882,2.3964,34
0.72638,0.83596,1.146,0.27664,0.3777,1.3637,-0.035105,0.18144,0.82713,3.5325,32
-2.7992,1.255,1.6958,0.97313,0.77133,-0.9978,1.1332,-1.37,-1.1475,0.40009,35
-0.80826,-1.005,-0.8801,0.17205,-1.0453,1.8204,-1.7287,-0.79779,1.2782,-2.2675,12
1.1909,1.5054,-0.44019,0.46008,2.0865,2.9954,-1.1945,0.36699,1.1309,0.93002,26
-2.1377,-2.0007,0.31387,1.3605,1.0786,-0.69261,2.4835,0.39946,-1.3506,0.74974,20
-0.1491,0.4519,2.2232,-0.050996,-0.35733,2.6323,-0.1225,-0.14358,1.1024,1.8882,29
0.74273,-1.6498,1.901,0.49101,-1.4302,-1.1866,0.84564,0.56825,-1.3507,-2.1618,15
-2.5561,1.725,0.9789,-0.45753,2.1635,0.38472,0.19159,0.40915,2.5465,0.30735,25
1.4946,-0.2085,1.6557,-0.11784,-0.35226,-0.62771,-2.3536,0.84928,0.57656,2.2178,25
-1.5623,-0.84869,-1.4382,1.2928,-2.5071,-1.5451,1.1346,0.16758,1.6316,0.60829,36
-0.84803,1.6337,-0.5323,-1.1635,0.46648,1.8822,-0.043488,2.4966,1.8845,-0.4182,14
0.38121,-1.6313,1.6048,-1.8209,0.23635,-3.3935,1.5472,-1.2523,-2.502,1.1343,34
0.19215,-0.59114,0.60332,1.0804,-0.49254,1.3261,-1.2876,0.65091,-2.7938,1.934,7
1.1506,-0.77846,0.4125,-1.4392,1.621,-0.58974,0.56625,-1.6884,-2.1786,-0.82772,31
-0.51382,-0.54389,-2.5466,-2.0655,0.26786,-0.52465,-0.0014049,0.79912,2.1628,-1.7182,24
0.87375,-2.5455,0.52204,0.40893,-1.2396,-2.7109,-2.7883,1.4484,0.49332,0.80184,28
0.31058,-0.84846,1.6966,-2.2243,1.2945,-0.61057,-0.75466,1.0504,1.0424,-2.0155,8
0.18896,-0.79675,0.75229,0.75489,-0.36648,1.4725,-1.3378,0.72554,-3.0215,1.5773,7
0.42828,0.73747,-2.5234,-1.0024,-0.017381,0.032049,-0.4972,2.0787,0.36279,-2.8683,33
1.3842,-3.5171,-0.81143,0.086909,0.85959,-1.2564,-0.90672,0.4816,-0.69965,1.3467,33
0.318,-1.3029,-0.82393,0.36617,0.72141,3.3763,-1.5941,1.4847,0.74519,0.2447,29
1.1715,-0.91598,1.5774,0.95529,1.1252,-1.3527,-2.971,0.045899,0.60248,-0.10665,25
1.0131,-1.7488,0.12523,-1.8274,1.3756,1.5056,-0.26654,0.85843,-0.23768,0.14304,22
0.59769,2.1484,-1.0691,0.16874,-2.2206,-1.3405,2.0005,-0.3977,0.25707,-0.16365,33
-0.87967,2.1258,0.10435,-0.11141,-0.93482,-1.796,1.605,-1.2541,-3.663,0.64235,31
-0.1861,2.3605,-0.97772,-1.055,0.40969,-0.56254,-0.23257,2.7318,1.2597,-0.87674,13
1.7249,2.0272,-1.0309,2.449,0.034718,1.7115,-0.079261,-0.33741,1.1701,0.076913,27
-2.1489,-0.76788,1.6212,0.8618,0.44397,-2.2482,2.432,0.84897,-0.061738,1.712,34
-2.8727,1.25,1.6628,1.0374,0.66452,-0.97675,1.1959,-1.3691,-1.169,0.31682,35
0.94332,0.97187,-2.4456,-0.59209,-0.41596,1.0517,0.72334,-0.68904,2.5188,1.2779,32
1.4821,1.2396,-0.82633,0.52941,1.4667,-0.5506,-3.7965,0.91194,-0.1701,0.074163,14
0.11701,-0.60103,-1.1684,1.9319,-3.0029,-0.33429,0.77618,-1.3082,0.17,1.6525,12
0.93263,1.0622,0.65913,0.59472,0.17172,-0.45352,-0.64944,-0.6151,1.2142,-2.0599,29
-2.8817,1.8209,1.0201,0.41654,0.76117,-1.2569,1.0878,-1.4938,-1.5516,0.64104,37
1.3277,-2.671,-1.0302,1.1257,1.042,-0.31666,-1.8488,0.6181,-0.32474,1.3565,11
-0.31591,0.32331,-1.1386,-0.93819,-0.76279,-0.084499,3.0826,-0.32993,-1.9382,0.20472,4
